(B ((S nand) I)), nan, nan, -2.2945177733476116, -2.2945177733476116, -2.2945177733476116
((S nand) I), nan, -2.41103087714561, -2.006835700895831, -2.006835700895831, -2.006835700895831
(B (B ((S nand) I))), nan, nan, -2.6999828814557763, -2.6999828814557763, -2.6999828814557763
S, -2.7605790916894595, -1.6975342420123778, -2.631928010878392, -2.631928010878392, -2.631928010878392
I, -2.0157864994457255, -2.944459821566565, -3.430527327290811, -3.430527327290811, -3.430527327290811
C, -1.3365312492444232, -1.875759949488442, -1.6265705193856546, -1.6265705193856546, -1.6265705193856546
B, -0.8669614377796249, -1.4061901380236437, -1.7966346778867563, -1.7966346778867563, -1.7966346778867563
((B (B ((S nand) I))) nand), nan, nan, -3.2108085052217668, -3.2108085052217668, -3.2108085052217668
(S nand), nan, -1.7178836965856648, -2.2945177733476116, -2.2945177733476116, -2.2945177733476116
nand, -2.11571335462653, -2.3355934749999543, -2.4116440576656126, -2.4116440576656126, -2.4116440576656126
