(B ((S nand) I)), nan, nan, -2.294498877476592, -2.294498877476592, -2.294498877476592
((S nand) I), nan, -2.3995254143586564, -2.0068168050248114, -2.0068168050248114, -2.0068168050248114
(B (B ((S nand) I))), nan, nan, -2.6999639855847564, -2.6999639855847564, -2.6999639855847564
S, -1.820486192671102, -1.6550838049067864, -2.5341945058693747, -2.5341945058693747, -2.5341945058693747
I, -3.0713932034669167, -3.0341551483364997, -3.65462243790468, -3.65462243790468, -3.65462243790468
C, -1.3366380450250137, -1.8643612824820783, -1.6266584192952247, -1.6266584192952247, -1.6266584192952247
B, -0.9201483681860023, -1.447871605643067, -1.8064839676487967, -1.8064839676487967, -1.8064839676487967
((B (B ((S nand) I))) nand), nan, nan, -3.2107896093507473, -3.2107896093507473, -3.2107896093507473
(S nand), nan, -1.706378233798711, -2.294498877476592, -2.294498877476592, -2.294498877476592
nand, -2.0363123337417557, -2.318101279071749, -2.403346852627972, -2.403346852627972, -2.403346852627972
