(B (S ((B (S nand)) nand))), nan, nan, -3.4908839822192896, -3.538397293192866, -3.441957939253535
((B (S nand)) ((B (S nand)) (C ((B (S nand)) nand)))), nan, nan, nan, nan, -4.4605275202481085
(C ((B (S nand)) nand)), nan, nan, -3.249721925402402, -3.337726597730715, -3.361915231579998
(S ((B (S nand)) nand)), nan, nan, -2.2381210137239216, -2.6445794171707697, -2.6687680510200527
((B (S nand)) nand), nan, -3.0655587935156734, -2.8442568172942377, -2.8677229684849794, -3.20776455175274
((B (S ((B (S nand)) nand))) (C ((B (S nand)) nand))), nan, nan, nan, nan, -4.4605275202481085
S, -1.8817216671582997, -2.159446388294138, -2.1372194613401607, -2.1381173793911974, -2.159956782217733
I, -1.300284541222037, -1.6746002519518814, -1.5968338074892436, -1.5968338074892436, -1.5968338074892434
C, -2.1130002703238624, -2.487315981053707, -3.1114016309530053, -3.2332475172032766, -3.3527737524238073
B, -1.6431906204082556, -2.135282668715802, -2.1116932009022915, -2.1125684786203, -2.133851071482581
(S nand), nan, -1.5614813967393992, -2.2381210137239216, -2.6445794171707697, -2.6687680510200527
(B (S ((B (S nand)) (C ((B (S nand)) nand))))), nan, nan, nan, -3.538397293192866, -3.218814387939325
nand, -1.3433067391728715, -2.006052148904845, -2.6899838309077273, -2.9019066594657064, -2.9174832810184337
(S ((B (S nand)) (C ((B (S nand)) nand)))), nan, nan, nan, -2.6445794171707697, -2.6687680510200527
(B (S nand)), nan, -2.2546285772993446, -2.5745932503451345, -2.8452501126329213, -2.8823421513181122
((B (S nand)) (C ((B (S nand)) nand))), nan, nan, -3.5374039978541827, -3.15540504093676, -3.20776455175274
