((* ((+ 1) ((+ 1) 1))) ((+ 1) ((+ 1) 1))), nan, nan, nan, -4.789034669505244, -4.971832067553803, -4.894871026417674, -4.894871026417674, nan, nan, nan
((+ ((+ 1) 1)) ((+ 1) ((+ 1) ((+ 1) 1)))), nan, nan, nan, -4.789034669505244, -4.971832067553803, nan, nan, nan, nan, nan
(B (+ ((+ 1) 1))), nan, nan, nan, nan, -4.400574704602894, -4.400574704602893, -4.400574704602894, -4.400574704602894, -4.400574704602894, -4.382086156711934
(B (* ((+ 1) 1))), nan, nan, nan, -4.508732704351086, -4.688256777054675, -4.688256777054675, -4.688256777054675, -4.688256777054675, -4.688256777054675, -4.669768229163714
((* ((+ 1) 1)) ((+ 1) ((+ 1) ((+ 1) 1)))), nan, nan, nan, -4.789034669505244, -4.971832067553803, -4.894871026417674, -4.894871026417674, -4.854049031897419, -4.854049031897419, -4.85208978595767
((+ 1) ((+ 1) ((* ((+ 1) 1)) ((+ 1) ((+ 1) ((+ 1) 1)))))), nan, nan, nan, nan, nan, nan, nan, -4.854049031897419, -4.854049031897419, -4.85208978595767
((+ 1) ((+ ((+ 1) ((+ 1) 1))) ((+ 1) ((+ 1) ((+ 1) 1))))), nan, nan, nan, nan, -4.971832067553803, -4.894871026417674, -4.894871026417674, -4.854049031897419, -4.854049031897419, -4.85208978595767
((+ 1) ((+ 1) ((+ 1) ((+ 1) ((+ 1) 1))))), nan, nan, nan, nan, -4.971832067553803, -4.894871026417674, -4.894871026417674, -4.854049031897419, -4.854049031897419, -4.85208978595767
((+ 1) ((+ 1) ((+ 1) 1))), nan, nan, -4.0790947734009215, -3.0842865772668184, -3.2670839753153773, -3.3907936296413994, -3.3907936296414, -3.349971635121145, -3.349971635121145, -3.3480123891813953
((+ 1) 1), nan, -3.267070573717869, -2.9804824847328115, -3.690422380837134, -3.8732197788856926, -3.796258737749564, -3.7962587377495645, -3.7554367432293096, -3.7554367432293096, -3.75347749728956
(* ((+ 1) ((+ 1) ((+ 1) 1)))), nan, nan, nan, -4.914197812459251, -4.423266115804965, -4.370622382319543, -4.370622382319543, -4.343223408131428, -4.343223408131428, -4.3412641621916785
(* ((+ 1) 1)), nan, nan, -3.801463036802642, -3.5279034513393595, -3.835479450902845, -3.7828357174174236, -3.9006187530738075, -3.7554367432293088, -3.8732197788856926, -3.7534774972895595
(+ ((+ 1) 1)), nan, nan, -4.206928144910806, -3.661434843963882, -3.835479450902845, -4.034150145698329, -4.03415014569833, -4.006751171510215, -4.006751171510215, -3.8712605329459433
((+ ((+ 1) ((+ 1) 1))) ((+ 1) ((+ 1) ((+ 1) 1)))), nan, nan, nan, -4.789034669505244, -4.971832067553803, -4.201723845857728, -4.201723845857729, -4.160901851337474, -4.160901851337474, -4.1589426053977245
((+ 1) ((+ 1) ((+ 1) ((+ 1) 1)))), nan, nan, nan, -4.789034669505244, -4.278684886993857, -4.201723845857728, -4.201723845857729, -4.160901851337474, -4.160901851337474, -4.1589426053977245
((+ 1) ((+ 1) 1)), nan, nan, -2.9804824847328115, -3.4027403083853534, -3.585537706433912, -3.5085766652977832, -3.5085766652977837, -3.7554367432293096, -3.7554367432293096, -3.75347749728956
1, -2.0794415416798357, -2.263456013672039, -2.961506583273806, -3.2556523259181214, -3.759523359603807, -3.713020056216246, -3.713020056216246, -3.687782023218189, -3.687782023218189, -3.6865608537470216
0, -2.0794415416798357, -3.06158195764238, -3.3576170862147503, -3.8205980656146843, -3.9205784334756144, -3.8794941505296587, -3.879494150529659, -3.857105050278806, -3.857105050278806, -3.8560201174582387
+, -2.0794415416798357, -2.5236462398669137, -2.7204787997031747, -2.6986075676658157, -2.891467244789051, -2.8914672447890513, -2.8914672447890513, -2.8914672447890513, -2.8914672447890513, -2.9173987995931765
