(B ((S nand) I)), nan, nan, -2.232949789321535, -2.232949789321535, -2.232949789321535
((S nand) I), nan, -2.2346821810024506, -1.945267716869754, -1.945267716869754, -1.945267716869754
(B (B ((S nand) I))), nan, nan, -2.638414897429699, -2.638414897429699, -2.638414897429699
S, -1.594308585959749, -1.47763022725285, -2.4346082437182357, -2.4346082437182357, -2.4346082437182357
I, -1.0680292634012076, -2.5584815598959447, -2.972532633402816, -2.972532633402816, -2.972532633402816
C, -1.7482055903601346, -2.1110855944609934, -1.9766768764752882, -1.9766768764752882, -1.9766768764752882
B, -1.6050812019115939, -1.9679612060124527, -1.839269909604091, -1.839269909604091, -1.839269909604091
((B (B ((S nand) I))) nand), nan, nan, -3.14924052119569, -3.14924052119569, -3.14924052119569
(S nand), nan, -1.5415350004425055, -2.232949789321535, -2.232949789321535, -2.232949789321535
nand, -2.547122394636066, -2.1850358685950533, -2.385960003900636, -2.385960003900636, -2.385960003900636
