((B (+ 1)) ((B ((S *) (+ 1))) ((S +) I))), nan, nan, nan, -6.717440452864066, -5.869577960945718
(B ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -5.34153824951179, nan
((B (+ 1)) ((B ((S *) (+ 1))) (+ 1))), nan, nan, nan, -6.717440452864066, -5.687256404151763
(((S +) (+ 1)) 1), nan, nan, -2.8527741575739127, -2.753774214284082, nan
((B (+ 1)) ((B ((S *) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.785868692819873
(B ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -4.568348361278308, -4.5069377907237165
((B (+ 1)) ((S *) ((S +) ((S +) (+ 1))))), nan, nan, nan, -6.717440452864066, -5.533105724324505
((B (+ 1)) ((S +) ((S +) ((S *) (+ 1))))), nan, nan, nan, -6.717440452864066, -6.092721512259928
((B ((S +) (+ 1))) ((S *) (+ 1))), nan, nan, -5.56987419419604, -4.7715303038087535, -5.281791296043599
((B ((S +) (+ 1))) ((S +) ((S *) ((S +) (+ 1))))), nan, nan, nan, -6.717440452864066, -6.092721512259928
((B ((S +) (+ 1))) ((S +) ((S +) ((S *) (+ 1))))), nan, nan, nan, -6.717440452864066, -6.785868692819873
((B ((S +) (+ 1))) ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, -6.717440452864066, -6.380403584711709
((B ((S +) (+ 1))) ((S +) (+ 1))), nan, nan, -5.56987419419604, -4.845638275962474, -5.081120600581448
((B ((S +) (+ 1))) ((S +) ((S +) I))), nan, nan, nan, -6.717440452864066, -6.380403584711709
((B ((S +) (+ 1))) ((S *) ((S +) I))), nan, nan, nan, -6.717440452864066, -5.687256404151763
((B ((S +) (+ 1))) ((B ((S +) I)) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.380403584711709
((B ((S +) I)) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.785868692819873
((B ((S +) I)) ((B ((S +) (+ 1))) ((S *) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.380403584711709
((B ((S +) (+ 1))) ((B ((S *) (+ 1))) (+ 1))), nan, nan, nan, -6.717440452864066, -6.380403584711709
((B ((S +) (+ 1))) ((S +) ((S *) (+ 1)))), nan, nan, nan, -6.717440452864066, -5.869577960945718
((B ((S +) (+ 1))) ((S +) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.092721512259928
((B ((S +) (+ 1))) (+ 1)), nan, nan, -5.56987419419604, -4.845638275962474, -4.994109223591818
((S +) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -5.869577960945718
((B ((S +) (+ 1))) ((B ((S *) (+ 1))) ((S +) I))), nan, nan, nan, -6.717440452864066, -6.380403584711709
1, -2.3853491377335354, -2.2008630438495276, -2.0939223530439115, -2.171733533875695, -1.9010304016965445
0, -2.2612593781767707, -2.19175708593809, -3.0506963821613793, -2.9695201856475224, -2.5299901951253445
+, -1.1530875616536287, -2.4631642689438227, -3.0770867935032395, -3.455140254339419, -3.4976418858508964
*, -2.7470443151759927, -3.110178462312892, -4.047017921779556, -4.587875597269594, -4.726180075202487
S, -1.597013681314432, -1.5008251481452144, -2.433409278260409, -3.271599707622739, -3.045490519869027
((S +) ((S +) ((S +) ((S +) I)))), nan, nan, nan, -6.717440452864066, -5.869577960945718
((S +) ((S +) I)), nan, nan, -4.317111225700672, -4.702537432321802, -4.9140665159182815
I, -2.214118674679151, -3.7069169790716585, -4.313607984119751, -4.547980158194931, -4.5572241255164645
C, -2.4852452598778783, -2.6683802873978197, -2.646491797489361, -2.64649179748936, -2.6464917974893605
B, -3.5442230943853956, -3.727358121905337, -1.9416684912814073, -1.639702484141791, -1.690159884660376
((S *) ((S +) I)), nan, nan, -5.1644090860878755, -5.012692360625641, -5.281791296043599
((B ((S +) I)) ((S +) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.380403584711709
((S +) ((B ((S +) I)) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.092721512259928
((B ((S *) (+ 1))) ((S +) (+ 1))), nan, nan, -5.56987419419604, -5.618828164195957, -5.869577960945718
((S +) ((B ((S *) (+ 1))) (+ 1))), nan, nan, nan, -6.717440452864066, -5.687256404151763
((B ((S +) (+ 1))) ((B ((S +) (+ 1))) ((S *) (+ 1)))), nan, nan, nan, -6.717440452864066, -5.687256404151763
((S *) ((S +) ((S +) (+ 1)))), nan, nan, -5.56987419419604, -5.012692360625641, -5.687256404151763
((S *) (+ 1)), nan, -3.8307592773371004, -4.18357983307615, -5.108002540429966, -5.281791296043599
((S +) ((S *) ((S +) (+ 1)))), nan, nan, -5.56987419419604, -4.7715303038087535, -5.3995743316999825
((S +) ((S +) ((S *) (+ 1)))), nan, nan, -5.56987419419604, -4.7715303038087535, -4.9140665159182815
((B ((S +) (+ 1))) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.092721512259928
((S +) ((S +) ((S +) (+ 1)))), nan, nan, -5.1644090860878755, -5.108002540429966, -5.281791296043599
((S +) (+ 1)), nan, -3.8307592773371004, -3.490432652516205, -4.275093417494862, -4.6458025293236025
((B ((S *) (+ 1))) ((S +) ((S +) I))), nan, nan, nan, -6.717440452864066, -6.380403584711709
((S *) ((S +) (+ 1))), nan, nan, -4.653583462321885, -5.108002540429966, -5.533105724324505
((S +) ((S *) ((S +) ((S +) (+ 1))))), nan, nan, nan, -6.717440452864066, -5.3995743316999825
((S +) ((S *) (+ 1))), nan, nan, -4.471261905527931, -4.7715303038087535, -5.081120600581448
((S +) ((S +) ((S +) ((S *) (+ 1))))), nan, nan, nan, -6.717440452864066, -5.687256404151763
(* 0), nan, -3.8307592773371004, -5.56987419419604, -6.024293272304121, -6.092721512259928
((B ((S +) (+ 1))) ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -6.717440452864066, -6.092721512259928
((S +) ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, -6.717440452864066, -6.092721512259928
((S +) ((S +) (+ 1))), nan, nan, -4.065796797419766, -4.577374289367795, -4.6458025293236025
(+ 1), nan, -2.577996308841733, -3.6980720172944492, -4.466148654257571, -4.9140665159182815
((B ((S *) (+ 1))) ((S +) I)), nan, nan, -5.56987419419604, -5.618828164195957, -5.869577960945718
((S +) ((S +) ((S +) I))), nan, nan, -5.1644090860878755, -5.464677484368698, -5.687256404151763
((S +) I), nan, -3.4252941692289363, -3.9604362817619396, -4.637998911184231, -4.770965672277608
((S *) I), nan, nan, -5.56987419419604, -5.331146091744176, -6.092721512259928
((B ((S +) I)) ((S +) (+ 1))), nan, nan, -5.56987419419604, -5.331146091744176, -5.687256404151763
((B ((S *) (+ 1))) ((S +) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.380403584711709
((B ((S *) (+ 1))) (+ 1)), nan, nan, -5.56987419419604, -5.108002540429966, -5.176430780385773
((S +) ((B ((S *) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.380403584711709
(S +), nan, -2.4667706737315087, -2.58311059062481, -2.815809605203535, -3.152392127918406
(S *), nan, -3.0263864616669314, -3.4193586148254287, -4.137565445185855, -3.912230682977023
((B ((S +) I)) ((S *) ((S +) ((S +) (+ 1))))), nan, nan, nan, -6.717440452864066, nan
((B ((S +) I)) ((S +) ((S *) ((S +) (+ 1))))), nan, nan, nan, -6.717440452864066, -6.092721512259928
((B ((S +) I)) ((S +) ((S +) ((S *) (+ 1))))), nan, nan, nan, -6.717440452864066, -6.380403584711709
(B ((S *) ((S +) I))), nan, nan, nan, -6.034685430071735, nan
(B ((S +) ((S +) I))), nan, nan, nan, -4.936073141403626, -4.5714763118612876
((B (+ 1)) ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -6.717440452864066, -5.869577960945718
(B ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, -5.747003357619954, -6.586379332403553
(B ((S +) (+ 1))), nan, nan, -3.5864126994885943, -3.5779496572504317, -3.309234599411375
(B ((S *) (+ 1))), nan, nan, -3.9048664306071297, -4.830712625745799, -4.976941419969452
(B ((S +) ((S *) ((S +) (+ 1))))), nan, nan, nan, -6.4401505381799, nan
(B ((S +) ((S +) ((S *) (+ 1))))), nan, nan, nan, -5.747003357619954, -5.893232151843607
((B (+ 1)) ((B ((S +) (+ 1))) ((S *) (+ 1)))), nan, nan, nan, -6.717440452864066, -5.3995743316999825
((B (+ 1)) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.717440452864066, -6.092721512259928
(B ((S +) ((S +) (+ 1)))), nan, nan, nan, -4.494240389124587, -4.446313168907282
(B (+ 1)), nan, nan, -3.9048664306071297, -3.875201180718363, -3.2190835024170785
(B ((S *) ((S +) (+ 1)))), nan, nan, nan, -6.034685430071735, nan
(B ((S +) ((S *) (+ 1)))), nan, nan, nan, -6.4401505381799, nan
(B ((B ((S +) I)) ((S +) (+ 1)))), nan, nan, nan, -5.523859806305745, -5.893232151843607
(B ((S *) I)), nan, nan, nan, -6.4401505381799, nan
(B ((S +) ((S +) ((S +) I)))), nan, nan, nan, -6.034685430071735, -6.180914224295388
(B ((S +) I)), nan, nan, -4.3748700598528645, -4.042255265381529, -3.912230682977023
