((B (+ 1)) ((S *) ((B ((S +) (+ 1))) (+ 1)))), nan, nan, nan, nan, -7.573943824339888, -6.267918889479123, -6.579023251882857, -6.598784098522572, -6.619081268648742, -6.619081268648741, -6.619081219426036, -6.619081219426036, -6.619081219426036, -6.619081219426036, -6.619081219426036
((S *) ((B ((S +) (+ 1))) ((B (+ 1)) ((S +) ((S +) (+ 1)))))), nan, nan, nan, nan, -7.573943824339888, -6.673383997587289, -6.579023251882857, -6.598784098522572, -6.955553505269955, -6.955553505269954, -6.955553456047249, -6.955553456047249, -6.955553456047249, -6.955553456047249, -6.955553456047249
((B (+ 1)) ((S *) ((S +) ((B ((S +) (+ 1))) (+ ((+ 1) 1)))))), nan, nan, nan, nan, nan, -7.771996286255398, -6.579023251882857, -6.598784098522572, -6.773231948476, -6.773231948475999, -6.773231899253294, -6.773231899253294, -6.773231899253294, -6.773231899253294, -6.773231899253294
(B ((B ((S +) (+ 1))) (+ ((+ 1) 1)))), nan, nan, nan, -5.506047723699095, -5.129460796702535, -5.1787922611362625, -5.185421471431179, -5.232449519904236, -5.211888789891235, -5.211888789891234, -5.172153112360494, -5.212975106880749, -5.172153112360494, -5.212975106880749, -5.172153112360494
(B (((S B) (B (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.19919490425904, -5.99445823418914, -6.478075245266522, -6.417565152723812, -6.422033586778072, -6.310501078559345, -6.444032471183866, -6.445118788173382, -6.445118788173382, -6.445118788173382, -6.445118788173382, -6.445118788173382
(B (((S B) I) (+ ((+ 1) 1)))), nan, nan, -6.301545115543479, -5.506047723699095, -4.89584594552103, -4.398633703586687, -4.431649669054799, -4.224809009441853, -4.127262743197865, -4.127262743197864, -4.142533695179336, -4.12834906018738, -4.142533695179336, -4.12834906018738, -4.142533695179336
(B (((S B) I) ((S +) (+ 1)))), nan, nan, -6.301545115543479, -6.422338455573251, -6.28214030664092, -6.478075245266522, -6.166250724442906, -6.28850219415355, -6.192718042902961, -6.1927180429029605, -6.193804359892476, -6.193804359892476, -6.193804359892476, -6.193804359892476, -6.193804359892476
((S *) ((S +) (((S B) I) ((S +) I)))), nan, nan, nan, nan, -7.573943824339888, -6.51923331776003, -6.91549548850407, -6.75293477834983, -6.955553505269955, -6.955553505269954, -6.955553456047249, -6.955553456047249, -6.955553456047249, -6.955553456047249, -6.955553456047249
(((S B) I) ((S +) I)), nan, nan, -6.0754861102691455, -6.35694520032249, -6.32118085584452, -6.51923331776003, -6.579023251882857, -6.598784098522572, -6.619081268648742, -6.619081268648741, -6.619081219426036, -6.619081219426036, -6.619081219426036, -6.619081219426036, -6.619081219426036
(((S B) I) ((B (+ 1)) ((S +) (+ 1)))), nan, nan, -6.0754861102691455, -6.174623643528535, -6.475331535671779, -6.673383997587289, -6.733173931710115, -6.75293477834983, -6.773231948476, -6.773231948475999, -6.773231899253294, -6.773231899253294, -6.773231899253294, -6.773231899253294, -6.773231899253294
