((S B) (S nand)), nan, -3.4653543275565664, -3.2075345974960485, -3.319481989141682, -3.2573134168125275, -3.2614107012375415, -3.255881875107499, -3.2514451013488177, -3.2515561264116157, -3.250804809515271, -3.2515561264116157, -3.2508700381179834, -3.251491136121729, -3.2508700381179834, -3.2515561264116157
(B (B ((S B) (S nand)))), nan, nan, nan, -5.242081059328548, -4.407797536187477, -4.317747506757413, -4.189564349693524, -4.267196626753612, -4.173677778596565, -4.266556334920064, -4.173677778596565, -4.266621563522777, -4.173612788306677, -4.266621563522777, -4.173677778596565
(B ((B (S ((B ((B C) (B nand))) nand))) nand)), nan, nan, nan, -6.191770071604552, -6.364636755774981, -6.34357548056384, -6.331656856335026, -6.301244596173086, -6.3209002173088535, -6.300604304339537, -6.3209002173088535, -6.30066953294225, -6.320835227018966, -6.30066953294225, -6.3209002173088535
((B (S ((B ((B C) (B nand))) nand))) ((B (S nand)) (C ((B (S nand)) nand)))), nan, nan, nan, -6.43657511969994, -6.070724133572564, -6.281534427915692, -6.085821893818745, -6.085846094000691, -6.0859571190634885, -6.080744828226519, -6.0859571190634885, -6.0837862495022765, -6.082920358384444, -6.0837862495022765, -6.0859571190634885
(C ((B (S ((B ((B C) (B nand))) nand))) nand)), nan, nan, nan, -5.337962831031831, -5.635406062314718, -5.645545661195695, -5.650503822560901, -5.6505280227428445, -5.650639047805643, -5.645426756968672, -5.650639047805643, -5.648468178244431, -5.647602287126598, -5.648468178244431, -5.650639047805643
((B (B (C ((B (S nand)) nand)))) nand), nan, nan, -5.063832587861675, -5.92574949593395, -6.166034313376889, -5.7061702830121295, -5.593345408720952, -5.593369608902896, -5.593480633965695, -5.588268343128724, -5.593480633965695, -5.591309764404483, -5.59044387328665, -5.591309764404483, -5.593480633965695
(C ((B (B (C ((B (S nand)) nand)))) ((B (S nand)) (C ((B (S nand)) nand))))), nan, nan, nan, nan, -6.166034313376889, -6.08086373245354, -6.085821893818745, -6.085846094000691, -6.0859571190634885, -6.080744828226519, -6.0859571190634885, -6.0837862495022765, -6.082920358384444, -6.0837862495022765, -6.0859571190634885
(((C B) (C ((B (S nand)) nand))) (B ((S nand) I))), nan, nan, -5.345816639198817, -5.396439057493856, -5.360769834696238, -5.286141810716069, -5.206246374512192, -5.133750000449559, -5.1388238148544865, -5.196218803760108, -5.1388238148544865, -5.196284032362821, -5.138758824564599, -5.196284032362821, -5.1388238148544865
((B (B ((S B) (S nand)))) ((B C) ((B (S ((B ((B C) (B nand))) nand))) nand))), nan, nan, nan, nan, -7.775472225810989, -7.785611824691966, -7.790569986057171, -7.790594186239116, -7.790705211301914, -7.785492920464944, -7.790705211301914, -7.788534341740702, -7.787668450622869, -7.788534341740702, -7.790705211301914
((B ((C B) nand)) ((B B) ((B (S nand)) nand))), nan, nan, -4.628514516603828, -5.520284387825785, -5.829562076755676, -5.839701675636652, -5.775666965514906, -5.71115264455928, -5.7112636696220775, -5.706051378785108, -5.7112636696220775, -5.7090928000608665, -5.7082269089430335, -5.7090928000608665, -5.7112636696220775
((B (B (C ((B (S nand)) nand)))) ((B ((S B) (S nand))) (((C B) ((B (S nand)) nand)) (B ((S nand) I))))), nan, nan, nan, nan, -5.903670048909397, -6.08086373245354, -6.286492589280898, -5.918792009337524, -5.918903034400322, -5.913690743563352, -5.918903034400322, -5.91673216483911, -5.915866273721278, -5.91673216483911, -5.918903034400322
