((B ((S *) ((S +) I))) (+ ((+ 1) 1))), nan, nan, nan, -7.160907335119153, -6.662898697998991
((B ((S +) ((S +) (+ 1)))) ((S *) ((S +) (+ 1)))), nan, nan, nan, -7.160907335119153, -6.257433589890827
((B ((S +) ((S +) (+ 1)))) ((S +) ((S +) (+ 1)))), nan, nan, nan, -6.755442227010989, -6.257433589890827
((B ((S +) ((S +) (+ 1)))) (+ 1)), nan, nan, nan, -7.160907335119153, -7.356045878558937
(B ((S +) (+ ((+ 1) 1)))), nan, nan, -5.9110759479229635, -5.301706585095565, -4.6793903637871
(B ((S *) (+ ((+ 1) 1)))), nan, nan, -5.217928767363018, -5.397016764899891, -5.595681095661254
((B (+ 1)) ((B ((S +) (+ 1))) (+ ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -7.356045878558937
((B ((S +) (+ 1))) (* (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.4397551466847816
((S B) I), nan, nan, -5.24539616206363, -5.7691633692316975, -6.202289451811836
(B (+ ((+ 1) 1))), nan, nan, -4.524781586803074, -4.703869584339945, -4.048118586945241
((S B) ((S B) ((S B) (S *)))), nan, nan, nan, -7.00645467733399, nan
((S B) (S *)), nan, nan, -4.6583129794275955, -5.060544528278678, -5.333316831193763
((S B) (S +)), nan, nan, -4.6583129794275955, -5.060544528278678, -5.333316831193763
(B ((B (+ ((+ 1) 1))) (+ ((+ 1) 1)))), nan, nan, nan, -6.090163945459836, -4.5660616784800965
(((S B) (S +)) (+ (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.950580770450772
(((S B) I) ((B (+ ((+ 1) 1))) (+ ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -7.356045878558937
(((S B) (S *)) (+ (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.662898697998991
(B (((S B) (S +)) ((S +) (+ 1)))), nan, nan, nan, -6.600989569225827, nan
(B ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -5.6201603162141, -4.95382720948886
((B ((S +) ((S +) (+ 1)))) ((S *) (+ 1))), nan, nan, nan, -7.160907335119153, -5.564286409330881
((B (+ 1)) ((S *) ((S +) ((S +) (+ 1))))), nan, nan, nan, -7.160907335119153, -6.257433589890827
((B ((S +) ((S +) (+ 1)))) ((S +) (+ 1))), nan, nan, nan, -7.160907335119153, -6.950580770450772
(((S +) I) ((+ 1) 1)), nan, nan, -4.144317780900327, nan, nan
((S B) (B ((S *) (+ 1)))), nan, nan, nan, -7.00645467733399, nan
((B ((S +) (+ 1))) ((S *) (+ 1))), nan, nan, nan, -6.755442227010989, -5.564286409330881
((S *) ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -7.160907335119153, -5.851968481782663
((S B) (B ((S +) (+ 1)))), nan, nan, -5.9110759479229635, nan, nan
((B ((S +) (+ 1))) ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, -6.755442227010989, -6.950580770450772
((B ((S +) (+ 1))) ((S +) (+ 1))), nan, nan, -5.657951564396818, -5.146004314576889, -5.746607966124836
((+ 1) 1), nan, -3.0539489143894736, -2.640240384124052, -3.1499443818361033, -3.098568540193749
(((S B) (S +)) ((S +) I)), nan, nan, -6.063416672504983, -6.244616603244999, -6.4397551466847816
((B ((S +) (+ 1))) ((S *) ((S +) I))), nan, nan, nan, -6.755442227010989, -5.851968481782663
((S B) (B ((S *) ((S +) I)))), nan, nan, nan, -7.00645467733399, nan
((B ((S *) ((S +) (+ 1)))) (+ ((+ 1) 1))), nan, nan, nan, -7.160907335119153, -7.356045878558937
(((S B) ((S B) (S *))) (+ ((+ 1) 1))), nan, nan, nan, -7.160907335119153, -6.257433589890827
((S *) (+ ((+ 1) 1))), nan, nan, -4.810653704009615, -4.9636827577829346, -5.410135729503624
((S +) (+ ((+ 1) 1))), nan, nan, -4.677122311385093, -5.0814657934393175, -5.746607966124836
((B ((S +) (+ 1))) (((S B) (S +)) (+ ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.950580770450772
((B ((S *) (+ ((+ 1) 1)))) (+ 1)), nan, nan, nan, -7.160907335119153, -6.257433589890827
(((S B) (S *)) ((S +) ((S +) I))), nan, nan, nan, -7.160907335119153, -6.4397551466847816
((S B) (B ((S *) I))), nan, nan, nan, -7.00645467733399, nan
((S *) (((S B) (S +)) ((S +) I))), nan, nan, nan, -7.160907335119153, -6.950580770450772
((B (+ ((+ 1) 1))) (+ ((+ 1) 1))), nan, nan, -6.063416672504983, -5.21499718606384, -5.651297786320511
(((S B) ((S B) (S *))) ((S +) (+ ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.4397551466847816
((S +) ((S *) (+ ((+ 1) 1)))), nan, nan, nan, -6.755442227010989, -5.969751517439047
((B ((S +) (+ 1))) ((B ((S +) I)) ((S +) (+ 1)))), nan, nan, nan, -6.755442227010989, -7.356045878558937
((B ((S +) I)) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.755442227010989, nan
((B ((S *) (+ ((+ 1) 1)))) ((S +) (+ 1))), nan, nan, nan, -7.160907335119153, -6.662898697998991
(+ ((+ 1) 1)), nan, -3.5867534448742395, -3.5785100227169826, -4.298706454189685, -4.681897229132408
((B (+ ((+ 1) 1))) (((S B) (S +)) ((S +) (+ 1)))), nan, nan, nan, -7.160907335119153, -7.356045878558937
((S *) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.755442227010989, -5.564286409330881
((B ((S *) (+ 1))) (+ ((+ 1) 1))), nan, nan, nan, -7.160907335119153, -6.662898697998991
((B ((S +) (+ 1))) ((S +) ((S +) (+ 1)))), nan, nan, nan, -7.160907335119153, -6.950580770450772
((B ((S +) (+ 1))) (+ 1)), nan, nan, -6.063416672504983, -5.146004314576889, -5.484243701657345
((S +) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.755442227010989, -5.851968481782663
(((S B) (S +)) ((S +) (+ 1))), nan, nan, -6.063416672504983, -5.774612973999262, -6.950580770450772
((B ((S *) (+ ((+ 1) 1)))) ((S +) ((S +) I))), nan, nan, nan, -7.160907335119153, -6.257433589890827
(B (+ (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -5.6201603162141, -4.371905664039138
(B (* (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -5.753691708838622, -5.952356039599986
1, -3.3433337229739433, -2.3292044128170617, -2.9839741422392376, -3.081657510808383, -3.0335926956692614
0, -1.4788417167263228, -2.404605239780355, -3.341129084835675, -2.9626146976090757, -2.9303561972237975
+, -2.5049633023852262, -2.636527411332935, -3.6026906492378745, -4.4847286413528336, -4.566003028406153
*, -2.04659025219838, -3.036674052273089, -3.7258630927752177, -4.176459652614635, -4.261935930679362
S, -1.3328007663445054, -1.9775914441361673, -2.9729275897503364, -3.230646275941145, -3.1059123007222853
((S +) ((S +) I)), nan, nan, -4.810653704009615, -5.369147865891098, -5.651297786320511
((S B) ((S B) I)), nan, nan, -6.161686893937784, nan, nan
I, -1.772983806788583, -3.506529211064944, -4.024017032086949, -4.152162756041978, -4.163878001400723
C, -2.610154828766415, -2.7638804269251405, -2.7638804269251414, -2.763880426925142, -2.763880426925141
B, -3.971770504296612, -2.821631135150094, -2.1159195658688392, -2.0741111529224714, -1.926155733491938
((S *) ((S +) I)), nan, nan, -4.964804383836873, -5.289105158217562, -5.851968481782663
((S B) (B ((S *) (+ ((+ 1) 1))))), nan, nan, nan, -7.00645467733399, -7.205119008095354
((B ((S +) (+ 1))) ((S *) (+ ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.4397551466847816
((S *) ((B ((S +) (+ 1))) (+ ((+ 1) 1)))), nan, nan, nan, -6.755442227010989, -5.851968481782663
((B ((S +) I)) ((S +) ((S +) (+ 1)))), nan, nan, nan, -6.755442227010989, -6.950580770450772
(((S B) (S +)) (+ ((+ 1) 1))), nan, nan, -6.063416672504983, -5.4561592428807275, -6.103282910063569
((B ((S *) (+ 1))) ((S +) (+ 1))), nan, nan, nan, -7.160907335119153, -6.662898697998991
(((S B) (S +)) ((B (+ ((+ 1) 1))) (+ ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, nan
(((S B) I) (+ (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.950580770450772
((S *) ((S +) ((S +) (+ 1)))), nan, nan, -6.063416672504983, -5.0814657934393175, -5.746607966124836
((S *) (+ 1)), nan, nan, -4.964804383836873, -5.020841171622883, -5.484243701657345
(((S B) (S *)) ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -7.160907335119153, -6.662898697998991
((B ((S +) (+ 1))) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.755442227010989, -6.4397551466847816
((B ((S +) I)) ((B ((S +) I)) ((S +) (+ 1)))), nan, nan, nan, -7.160907335119153, nan
((S +) ((S +) ((S +) (+ 1)))), nan, nan, -6.063416672504983, -5.656829938342878, -5.969751517439047
((S +) (+ 1)), nan, -3.5867534448742395, -3.389268023078454, -4.388318612879372, -4.583457156319156
(((S B) (S +)) ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -7.160907335119153, -6.950580770450772
((B ((S *) (+ ((+ 1) 1)))) (+ ((+ 1) 1))), nan, nan, nan, -7.160907335119153, -6.662898697998991
((B ((S *) ((S +) (+ 1)))) (+ 1)), nan, nan, nan, -7.160907335119153, -5.851968481782663
((B (+ ((+ 1) 1))) ((S *) ((S +) ((S +) (+ 1))))), nan, nan, nan, -7.160907335119153, -5.851968481782663
((B ((S +) I)) (((S B) (S +)) (+ ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, nan
((S *) ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, -7.160907335119153, -5.746607966124836
((S *) ((S +) (+ 1))), nan, nan, -4.810653704009615, -4.909615536512658, -5.341142858016672
((S +) ((S *) ((S +) ((S +) (+ 1))))), nan, nan, nan, -7.160907335119153, -5.746607966124836
(* 0), nan, -3.992218552982404, -5.657951564396818, -6.062295046451044, -6.257433589890827
((B ((S +) (+ 1))) ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -7.160907335119153, -6.950580770450772
((S +) ((S +) (+ 1))), nan, nan, -4.271657203276928, -4.809532077955676, -5.053460785564891
(+ 1), nan, -2.6059241918625133, -3.866192095168764, -4.452857134016943, -4.871139228770936
((S +) I), nan, -3.2990713724224587, -3.6655213997066123, -5.020841171622883, -5.1588213012227175
((S *) ((S +) ((S +) I))), nan, nan, nan, -7.160907335119153, -5.969751517439047
((S *) I), nan, nan, -5.147125940630827, -5.146004314576889, -5.484243701657345
((S *) (((S B) (S +)) (+ ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.257433589890827
((B ((S +) I)) ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, -7.160907335119153, -7.356045878558937
((B ((S +) I)) ((S +) (+ 1))), nan, nan, -6.063416672504983, -5.656829938342878, -6.103282910063569
((B ((S +) (+ 1))) (+ ((+ 1) 1))), nan, nan, -5.657951564396818, -5.4561592428807275, -5.851968481782663
((B ((S *) (+ 1))) ((S +) ((S +) (+ 1)))), nan, nan, nan, -7.160907335119153, -6.4397551466847816
((B ((S *) (+ 1))) (+ 1)), nan, nan, nan, -7.160907335119153, -5.484243701657345
((S B) (B (+ ((+ 1) 1)))), nan, nan, nan, -7.00645467733399, nan
(S +), nan, -2.6484838062813094, -3.3461265904614272, -3.1352536664260997, -3.5807780751189893
((S B) ((S B) (S *))), nan, nan, -5.217928767363018, -5.397016764899891, -5.952356039599986
(S *), nan, -2.802634486108568, -3.385347303614709, -3.4511066158445765, -3.8378231781088803
(S B), nan, -3.254619609851625, -2.7092332556110037, -2.613143271666852, -3.035917575232082
(((S B) (S +)) ((S +) (+ ((+ 1) 1)))), nan, nan, nan, -6.755442227010989, -6.950580770450772
((B ((S +) (+ 1))) ((B (+ ((+ 1) 1))) (+ ((+ 1) 1)))), nan, nan, nan, -6.755442227010989, -6.950580770450772
((B ((S +) ((S +) (+ 1)))) (+ ((+ 1) 1))), nan, nan, nan, -7.160907335119153, -6.950580770450772
(* (((S +) I) (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -7.356045878558937
(B (((S B) (S +)) (+ ((+ 1) 1)))), nan, nan, nan, -5.753691708838622, -4.853743750931876
((B (+ ((+ 1) 1))) (+ (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.950580770450772
(B ((S *) ((S +) I))), nan, nan, -5.5056108398148, -5.502377280557717, -5.952356039599986
(* (((S +) (+ 1)) ((+ 1) 1))), nan, nan, -6.063416672504983, -5.4561592428807275, -5.851968481782663
(+ (((S +) (+ 1)) ((+ 1) 1))), nan, nan, -6.063416672504983, -5.146004314576889, -5.484243701657345
((B ((S +) ((S +) (+ 1)))) ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -6.755442227010989, -6.950580770450772
((B ((S *) ((S +) I))) ((S +) I)), nan, nan, nan, -7.160907335119153, -6.662898697998991
(B ((S +) (+ 1))), nan, nan, -3.8961729273806993, -3.8077815597833093, -4.069624792166205
(B ((S *) (+ 1))), nan, nan, -5.217928767363018, -5.214695208105936, -5.500370915856929
(((S +) I) (((S +) (+ 1)) ((+ 1) 1))), nan, nan, -4.144317780900327, -3.8430915623960487, -3.7917157207536945
(((S +) (+ 1)) ((+ 1) 1)), nan, nan, -3.0457054922322166, -2.5903285939006806, -2.693103432085585
((B (+ 1)) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -7.160907335119153, nan
(B ((S +) ((S +) (+ 1)))), nan, nan, -5.217928767363018, -4.564107641964786, -4.602429322650971
(B (+ 1)), nan, nan, -4.524781586803074, -4.703869584339945, -3.909282142091025
(B ((S *) ((S +) (+ 1)))), nan, nan, -5.217928767363018, -5.753691708838622, -6.106506719427244
((B ((S +) ((S +) (+ 1)))) ((S *) (+ ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.257433589890827
((B (+ 1)) ((S *) (+ ((+ 1) 1)))), nan, nan, nan, -7.160907335119153, -6.103282910063569
((B ((S +) ((S +) (+ 1)))) ((S +) (+ ((+ 1) 1)))), nan, nan, nan, -6.755442227010989, -6.662898697998991
(B ((B ((S +) (+ 1))) (+ ((+ 1) 1)))), nan, nan, nan, -6.090163945459836, -4.76277197272615
(B ((B ((S +) I)) ((S +) (+ 1)))), nan, nan, nan, -6.090163945459836, -7.205119008095354
(B ((S *) I)), nan, nan, -5.9110759479229635, -5.907842388665881, -6.511971827535409
(B ((S +) I)), nan, nan, -4.994785216048809, -4.809230099997772, -5.065052844599084
((S *) (* (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -6.755442227010989, -5.651297786320511
((B ((S *) ((S +) I))) ((S +) (+ 1))), nan, nan, nan, -7.160907335119153, -6.662898697998991
((B (+ 1)) (((S B) (S +)) ((S +) I))), nan, nan, nan, -7.160907335119153, -7.356045878558937
((S *) (+ (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -6.755442227010989, -5.746607966124836
