((B (B ((B ((S B) I)) ((B (S nand)) nand)))) ((B ((S B) I)) ((B (S nand)) nand))), nan, nan, nan, -3.5256819580408036, -3.6591832417379355, -3.725714769487059, -3.740735301299772, -3.7502181592509016, -4.020094161898676, -4.089002651098836, -4.111296137414453, -4.097872764125472, -4.114608876848763, -4.097872764125472, -4.114608876848763
(B ((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) ((S nand) I))), nan, nan, nan, nan, nan, nan, -5.396989043599587, nan, nan, nan, nan, nan, nan, nan, nan
((B ((S ((B B) nand)) nand)) (((S B) (S nand)) ((S nand) I))), nan, nan, nan, nan, nan, nan, nan, nan, -7.478281199652128, nan, -7.495686400760227, nan, -7.504337231162153, nan, -7.504337231162153
(C ((B C) ((B (B ((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) I))) ((B ((S ((B B) nand)) nand)) ((S nand) I))))), nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -6.148178064675492, nan, -6.151490804109803, nan, -6.151490804109803
((B ((S B) (S nand))) ((B ((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) I)) ((S nand) I))), nan, nan, nan, nan, nan, nan, nan, -6.0487773018283955, -5.974203802875853, -5.984138289616461, -5.991609003983952, -5.994033587097703, -6.000259834385878, -5.994033587097703, -6.000259834385878
((B C) ((B (B ((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) I))) ((B ((S ((B B) nand)) nand)) ((S nand) I)))), nan, nan, nan, nan, nan, nan, nan, nan, nan, -5.615058954593885, -6.148178064675492, -5.623929067620522, -6.151490804109803, -5.623929067620522, -6.151490804109803
((B ((S ((B B) nand)) nand)) ((S nand) I)), nan, nan, -3.996215854449045, -4.452138110161853, -4.3544251513310295, -4.105204391191963, -4.089883333788117, -4.139234796943956, -3.9817736381856483, -4.1038254230469615, -3.9841409619292056, -4.113720720528202, -3.9927917923311327, -4.113720720528202, -3.9927917923311327
(((C B) (C ((B (S nand)) nand))) (B ((B ((S B) I)) ((B (S nand)) nand)))), nan, nan, -5.511401228636956, -5.968028993410009, -6.10153027710714, -6.168061804856263, -6.183082336668976, -6.192565194620106, -6.46244119726788, -6.53134968646804, -6.553643172783658, -6.540219799494676, -6.556955912217967, -6.540219799494676, -6.556955912217967
((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) ((S nand) I)), nan, nan, nan, nan, nan, -5.34839790867118, -5.206844761124423, -5.1324865699542395, -5.463378179109863, -5.473312665850472, -5.480783380217962, -5.483207963331712, -5.489434210619888, -5.483207963331712, -5.489434210619888
((S B) (S nand)), nan, -3.6124148905888434, -3.541960582171449, -3.577738319996857, -3.589224653131026, -3.571564089659801, -3.7612338228481135, -3.707658544832106, -3.735522511861288, -3.745456998601896, -3.7546211934757197, -3.684634157683927, -3.6925596407250634, -3.684634157683927, -3.6925596407250634
(B (B ((S B) (S nand)))), nan, nan, nan, -5.024657302933183, -5.129669694078175, -5.1810020020939005, -5.257876241136868, -5.258255957243272, -5.400530275450199, -5.107653808142726, -4.82913593056477, -4.820986774334885, -4.816489737377462, -4.820986774334885, -4.816489737377462
(S ((B B) nand)), nan, -3.8488036686530736, -4.129747247073568, -4.201892629069851, -4.195360456701342, -4.3292497913573165, -4.650495882334348, -4.652120153672957, -4.720806115222394, -4.689918607442747, -4.726481776504687, -4.675032861711805, -4.711129221719636, -4.675032861711805, -4.711129221719636
((B (B ((S ((B B) nand)) nand))) ((B (S nand)) ((S ((B B) nand)) nand))), nan, nan, -4.595110496762801, -5.051738261535853, -5.185239545232985, -6.168061804856263, -6.183082336668976, -6.192565194620106, -6.46244119726788, -6.53134968646804, -6.553643172783658, -6.540219799494676, -6.556955912217967, -6.540219799494676, -6.556955912217967
((B (B ((S ((B B) nand)) nand))) ((S ((B B) nand)) ((B (S nand)) nand))), nan, nan, -5.105936120528791, -5.051738261535853, -5.185239545232985, -4.915298836360895, -4.930319368173608, -4.939802226124738, -5.209678228772512, -5.278586717972672, -5.30088020428829, -5.287456830999308, -5.304192943722599, -5.287456830999308, -5.304192943722599
((B (B ((S B) (S nand)))) ((B (B ((B (S nand)) nand))) ((B ((S B) I)) ((B (S nand)) nand)))), nan, nan, nan, -5.968028993410009, -6.10153027710714, -6.168061804856263, -6.183082336668976, -6.192565194620106, -6.46244119726788, -6.53134968646804, -6.553643172783658, -6.540219799494676, -6.556955912217967, -6.540219799494676, -6.556955912217967
((C B) (C ((B (S nand)) nand))), nan, nan, -5.95489373233436, -6.110111507023781, -6.147743120262272, -6.198645228228344, -6.284292238600489, -5.872622259950104, -6.374579841476546, -6.404717035534674, -6.018366453153502, -6.392684358786137, -6.000259834385878, -6.392684358786137, -6.000259834385878
((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) ((S nand) ((S nand) I))), nan, nan, nan, nan, nan, -5.658552836975019, -5.458159189405329, -5.563269486046694, -5.773533107413702, -5.7834675941543106, -5.790938308521802, -5.994033587097703, -6.000259834385878, -5.994033587097703, -6.000259834385878
((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) I), nan, nan, nan, nan, nan, -3.181250786572239, -3.184561633284536, -3.2530215203070796, -3.2297859576027697, -3.2397204443433774, -3.2471911587108675, -3.2496157418246185, -3.2558419891127945, -3.2496157418246185, -3.2558419891127945
(B (B ((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) I))), nan, nan, nan, nan, nan, nan, nan, nan, -3.896452878673925, -4.009041519474617, -4.135988750004825, -4.010056558118555, -4.123342556817517, -4.010056558118555, -4.123342556817517
(S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))), nan, nan, nan, nan, nan, -4.207552856379798, -4.298376754931477, -4.313794348402422, -4.367300746044941, -4.338520720604859, -4.386399427659374, -4.325137604758451, -4.372803416449101, -4.325137604758451, -4.372803416449101
(C ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))), nan, nan, nan, nan, -5.185239545232985, -5.251771072982108, -5.266791604794821, -5.276274462745951, -5.546150465393725, -5.615058954593885, -5.637352440909502, -5.623929067620522, -5.640665180343812, -5.623929067620522, -5.640665180343812
((B ((S B) (S nand))) ((B (S nand)) (C ((B (S nand)) nand)))), nan, nan, -5.382510215568936, -5.2253279983953345, -5.236814331529503, -5.491498752311854, -5.532267161559051, -5.563269486046694, -5.606479022750536, -5.616413509491145, -5.623884223858635, -5.626308806972386, -5.632535054260562, -5.626308806972386, -5.632535054260562
((B ((B ((S B) I)) nand)) ((S nand) ((S nand) I))), nan, nan, -4.977045107460771, -4.714502374629344, -4.543667150969558, -4.798351571751908, -5.006174065662272, -5.420168642406021, -5.463378179109863, -5.473312665850472, -5.480783380217962, -5.483207963331712, -5.489434210619888, -5.483207963331712, -5.489434210619888
((B (B ((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) I))) ((B ((S B) (S nand))) ((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) I))), nan, nan, nan, nan, nan, nan, nan, nan, -6.46244119726788, -6.53134968646804, -6.553643172783658, -6.540219799494676, -6.556955912217967, -6.540219799494676, -6.556955912217967
(C ((S ((B B) nand)) nand)), nan, nan, -6.9919481280030364, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
(B ((S ((B B) nand)) nand)), nan, nan, -4.035979087621058, -4.088563943762848, -4.083243158580636, -4.207552856379798, -4.298376754931477, -4.313794348402422, -4.07961867359316, -4.338520720604859, -4.098717355207593, -4.325137604758451, -4.08512134399732, -4.325137604758451, -4.08512134399732
(B ((S B) I)), nan, -4.123240514354834, -4.491041136868595, -4.542819216040444, -4.538305207828172, -4.67017637832791, -4.754485595858396, -4.757480669330783, -4.822158609482682, -4.795279123100573, -4.816865837972956, -4.783246446352037, -4.803910955170602, -4.783246446352037, -4.803910955170602
((B (B ((S ((B B) nand)) ((B (S nand)) nand)))) ((S ((B B) nand)) ((B (S nand)) nand))), nan, nan, nan, -5.968028993410009, -5.696065168998976, -5.762596696748099, -5.777617228560811, -5.787100086511941, -6.056976089159716, -6.125884578359876, -6.148178064675492, -6.1347546913865125, -6.151490804109803, -6.1347546913865125, -6.151490804109803
((B ((S ((B B) nand)) nand)) ((S nand) ((S nand) I))), nan, nan, -5.487870731226762, -4.765795669016894, -6.623108692649393, -5.011925672049967, -6.998604230352478, -4.992724627579081, -6.091986838532237, -5.0458686510235315, -6.109392039640336, -5.055763948504773, -6.118042870042262, -5.055763948504773, -6.118042870042262
(B ((S ((B B) nand)) ((B (S nand)) nand))), nan, nan, -4.729126268181004, -4.494029051871012, -4.4887082666888, -4.613017964487962, -4.703841863039641, -4.719259456510586, -4.772765854153105, -4.743985828713023, -4.791864535767538, -4.730602712866616, -4.778268524557265, -4.730602712866616, -4.778268524557265
((B ((S B) (S nand))) ((B (S nand)) nand)), nan, nan, -3.793275010452355, -3.702901462950863, -3.7143877960850316, -4.124622477049065, -4.14597280043916, -4.12088565827576, -4.164095194979602, -4.17402968172021, -4.1815003960877, -4.183924979201451, -4.190151226489627, -4.183924979201451, -4.190151226489627
((B (B ((S ((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand)))))) I))) ((B ((S B) I)) ((B (S nand)) nand))), nan, nan, nan, nan, nan, nan, nan, nan, -6.46244119726788, -5.278586717972672, -5.860495992223712, -5.287456830999308, -5.863808731658022, -5.287456830999308, -5.863808731658022
(C ((B ((B ((S B) I)) nand)) ((S nand) ((S nand) I)))), nan, nan, nan, nan, nan, -6.670153748653499, -6.998604230352478, nan, nan, nan, nan, nan, nan, nan, nan
((B C) (((C B) nand) (B ((S ((B B) nand)) ((B (S nand)) nand))))), nan, nan, nan, -5.051738261535853, -4.848767308611772, -4.6639844080799895, -4.679004939892701, -4.688487797843831, -4.958363800491606, -5.0272722896917665, -5.049565776007383, -5.0361424027184025, -5.0528785154416935, -5.0361424027184025, -5.0528785154416935
((B (C ((B (S nand)) nand))) ((S nand) ((S nand) I))), nan, nan, -4.507041478215036, -5.407649555189289, -4.630678527959187, -6.670153748653499, -4.839119980999105, -5.73032357070986, -4.9133318421905905, -5.7834675941543106, -4.93073704329869, -5.793362891635552, -4.939387873700617, -5.793362891635552, -4.939387873700617
((B ((S B) (S nand))) nand), nan, nan, nan, nan, nan, nan, nan, -7.029606554840121, -7.072816091543963, -7.082750578284571, -7.090221292652061, -7.092645875765812, -7.098872123053988, -7.092645875765812, -7.098872123053988
((B (S nand)) ((S ((B B) nand)) nand)), nan, nan, -6.298800947443091, -6.611622359515225, -6.623108692649393, -6.95783582110528, -6.998604230352478, -7.029606554840121, -7.478281199652128, -7.082750578284571, -7.090221292652061, -7.4981109838739775, -7.098872123053988, -7.4981109838739775, -7.098872123053988
((S ((B B) nand)) ((B (S nand)) nand)), nan, nan, -5.382510215568936, -5.513010070847115, -5.524496403981284, -5.85922353243717, -5.899991941684369, -6.336459374280175, -6.379668910984019, -6.389603397724627, -6.397074112092116, -6.399498695205867, -6.405724942494044, -6.399498695205867, -6.405724942494044
