1, -3.0
0, -3.0
+, -3.0
*, -3.0
S, -3.0
I, -3.0
C, -3.0
B, -3.0
CSC, -3.0
CSB, -3.0
CSS, -3.0
CBB, -3.0
CBC, -3.0
CBS, -3.0
CCS, -3.0
CCC, -3.0
CCB, -3.0
SBS, -3.0
SBB, -3.0
SBC, -3.0
SCC, -3.0
SCB, -3.0
SCS, -3.0
BCB, -3.0
BCC, -3.0
BCS, -3.0
BBS, -3.0
BBC, -3.0
BBB, -3.0
SB, -3.0
SC, -3.0
SS, -3.0
SSS, -3.0
SSC, -3.0
SSB, -3.0
BSS, -3.0
BSB, -3.0
BSC, -3.0
CS, -3.0
CB, -3.0
CC, -3.0
BC, -3.0
BB, -3.0
BS, -3.0
