((B (B ((B ((S B) I)) ((B (S nand)) nand)))) ((B ((S B) I)) ((B (S nand)) nand))), nan, nan, nan, -3.5765369536366958, -3.7267743902102404, -3.723148242428821, -3.7310706979126165, -3.723148242428821, -3.7310706979126165, -3.723148242428821, -3.7310706979126165, -3.723148242428821, -3.7310706979126165, -3.723148242428821, -3.7310706979126165
((B ((B ((S B) I)) nand)) ((S nand) I)), nan, nan, -4.092122560842784, -4.303483647859149, -4.2883218871720015, -4.485985876490167, -4.286268967195718, -4.485985876490167, -4.286268967195718, -4.485985876490167, -4.286268967195718, -4.485985876490167, -4.286268967195718, -4.485985876490167, -4.286268967195718
(((C B) (C ((B (S nand)) nand))) (B ((B ((S B) I)) ((B (S nand)) nand)))), nan, nan, -5.510866232311105, -6.0188839890059, -6.169121425579445, -6.165495277798025, -6.173417733281821, -6.165495277798025, -6.173417733281821, -6.165495277798025, -6.173417733281821, -6.165495277798025, -6.173417733281821, -6.165495277798025, -6.173417733281821
((S B) (S nand)), nan, -3.6124148905888434, -3.5298647634445217, -3.5838097129657758, -3.5977822700191373, -3.587806894559059, -3.5957293500428547, -3.587806894559059, -3.5957293500428547, -3.587806894559059, -3.5957293500428547, -3.587806894559059, -3.5957293500428547, -3.587806894559059, -3.5957293500428547
(B (B ((S B) (S nand)))), nan, nan, nan, -5.0307286959021, -5.138227310966287, -5.128251935506208, -5.1361743909900035, -5.128251935506208, -5.1361743909900035, -5.128251935506208, -5.1361743909900035, -5.128251935506208, -5.1361743909900035, -5.128251935506208, -5.1361743909900035
(S ((B B) nand)), nan, -3.8488036686530736, -4.359144118329048, -4.3097467163487115, -4.339719614748515, -4.345492596256575, -4.35341505174037, -4.345492596256575, -4.35341505174037, -4.345492596256575, -4.35341505174037, -4.345492596256575, -4.35341505174037, -4.345492596256575, -4.35341505174037
((B (B ((S ((B B) nand)) nand))) ((S ((B B) nand)) ((B (S nand)) nand))), nan, nan, -4.817719051751159, -5.325736808445955, -5.4759742450195, -5.47234809723808, -5.480270552721875, -5.47234809723808, -5.480270552721875, -5.47234809723808, -5.480270552721875, -5.47234809723808, -5.480270552721875, -5.47234809723808, -5.480270552721875
((B (B ((S B) (S nand)))) ((B (B ((B (S nand)) nand))) ((B ((S B) I)) ((B (S nand)) nand)))), nan, nan, nan, -6.0188839890059, -6.169121425579445, -6.165495277798025, -6.173417733281821, -6.165495277798025, -6.173417733281821, -6.165495277798025, -6.173417733281821, -6.165495277798025, -6.173417733281821, -6.165495277798025, -6.173417733281821
((B ((S B) (S nand))) (C ((B ((S B) I)) nand))), nan, nan, -5.883882030070837, -5.945711383116241, -5.808147640916414, -6.64547012584354, -5.8060947209401315, -6.64547012584354, -5.8060947209401315, -6.64547012584354, -5.8060947209401315, -6.64547012584354, -5.8060947209401315, -6.64547012584354, -5.8060947209401315
((C B) (C ((B (S nand)) nand))), nan, nan, -5.957612999392574, -6.155148868526083, -6.206625821037899, -6.208845718671639, -6.216768174155434, -6.208845718671639, -6.216768174155434, -6.208845718671639, -6.216768174155434, -6.208845718671639, -6.216768174155434, -6.208845718671639, -6.216768174155434
