BCC, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
BCS, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
BBS, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
BBC, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
BBB, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
SB, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
SC, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
SS, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
SSS, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
SSC, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
SSB, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
BSS, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
BSB, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
BSC, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
CS, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
CB, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
CC, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
BC, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
BB, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
BS, -3.0, -4.651042675170991, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099, -4.65104267517099
