0.0, -0.0, -0.0, 0.0, 0.0
0.19634954084936207, -0.19509032201612825, -0.3901806440322565, 0.3901806440322565, 0.19509032201612825
0.39269908169872414, -0.3826834323650898, -0.7653668647301796, 0.7653668647301796, 0.3826834323650898
0.5890486225480862, -0.5555702330196022, -1.1111404660392044, 1.1111404660392044, 0.5555702330196022
0.7853981633974483, -0.7071067811865475, -1.414213562373095, 1.414213562373095, 0.7071067811865475
0.9817477042468103, -0.8314696123025452, -1.6629392246050905, 1.6629392246050905, 0.8314696123025452
1.1780972450961724, -0.9238795325112867, -1.8477590650225735, 1.8477590650225735, 0.9238795325112867
1.3744467859455345, -0.9807852804032304, -1.9615705608064609, 1.9615705608064609, 0.9807852804032304
1.5707963267948966, -1.0, -2.0, 2.0, 1.0
1.7671458676442586, -0.9807852804032304, -1.9615705608064609, 1.9615705608064609, 0.9807852804032304
1.9634954084936207, -0.9238795325112867, -1.8477590650225735, 1.8477590650225735, 0.9238795325112867
2.1598449493429825, -0.8314696123025455, -1.662939224605091, 1.662939224605091, 0.8314696123025455
2.356194490192345, -0.7071067811865476, -1.4142135623730951, 1.4142135623730951, 0.7071067811865476
2.552544031041707, -0.5555702330196022, -1.1111404660392044, 1.1111404660392044, 0.5555702330196022
2.748893571891069, -0.3826834323650899, -0.7653668647301798, 0.7653668647301798, 0.3826834323650899
2.945243112740431, -0.1950903220161286, -0.3901806440322572, 0.3901806440322572, 0.1950903220161286
3.141592653589793, -1.2246063538223773e-16, -2.4492127076447545e-16, 2.4492127076447545e-16, 1.2246063538223773e-16
3.3379421944391554, 0.19509032201612836, 0.3901806440322567, -0.3901806440322567, -0.19509032201612836
3.5342917352885173, 0.38268343236508967, 0.7653668647301793, -0.7653668647301793, -0.38268343236508967
3.730641276137879, 0.555570233019602, 1.111140466039204, -1.111140466039204, -0.555570233019602
3.9269908169872414, 0.7071067811865475, 1.414213562373095, -1.414213562373095, -0.7071067811865475
4.123340357836604, 0.8314696123025452, 1.6629392246050905, -1.6629392246050905, -0.8314696123025452
4.319689898685965, 0.9238795325112865, 1.847759065022573, -1.847759065022573, -0.9238795325112865
4.516039439535327, 0.9807852804032303, 1.9615705608064606, -1.9615705608064606, -0.9807852804032303
4.71238898038469, 1.0, 2.0, -2.0, -1.0
4.908738521234052, 0.9807852804032304, 1.9615705608064609, -1.9615705608064609, -0.9807852804032304
5.105088062083414, 0.9238795325112866, 1.8477590650225733, -1.8477590650225733, -0.9238795325112866
5.301437602932776, 0.8314696123025455, 1.662939224605091, -1.662939224605091, -0.8314696123025455
5.497787143782138, 0.7071067811865477, 1.4142135623730954, -1.4142135623730954, -0.7071067811865477
5.6941366846315, 0.5555702330196022, 1.1111404660392044, -1.1111404660392044, -0.5555702330196022
5.890486225480862, 0.3826834323650904, 0.7653668647301808, -0.7653668647301808, -0.3826834323650904
6.086835766330224, 0.19509032201612872, 0.39018064403225744, -0.39018064403225744, -0.19509032201612872
6.283185307179586, 2.4492127076447545e-16, 4.898425415289509e-16, -4.898425415289509e-16, -2.4492127076447545e-16
