((B ((S *) (+ 1))) ((S +) (+ 1))), nan, nan, nan, -6.585296518159737, -6.2858349042573645, -6.285727466790557, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162
((B ((S +) (+ 1))) ((S +) ((S +) ((S *) (+ 1))))), nan, nan, nan, -6.585296518159737, -6.2858349042573645, -6.6911925748987215, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327
((B ((S +) (+ 1))) ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, -6.585296518159737, -6.2858349042573645, -6.6911925748987215, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327
((B ((S +) (+ 1))) ((S +) (+ 1))), nan, nan, nan, -6.179831410051572, -5.592687723697419, -5.5925802862306115, -5.592567216990217, -5.592567216990217, -5.592567216990217, -5.592567216990217, -5.592567216990217, -5.592567216990217, -5.592567216990217, -5.592567216990217, -5.592567216990217
((B ((S +) I)) ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, -6.585296518159737, -6.691300012365529, -6.285727466790557, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162
((B ((S +) I)) ((S +) ((S *) ((S +) (+ 1))))), nan, nan, nan, -6.585296518159737, -5.998152831805584, -5.774901843024566, -5.774888773784172, -5.774888773784172, -5.774888773784172, -5.774888773784172, -5.774888773784172, -5.774888773784172, -5.774888773784172, -5.774888773784172, -5.774888773784172
((B ((S +) I)) ((S +) ((S +) ((S *) (+ 1))))), nan, nan, nan, -6.585296518159737, -6.691300012365529, -6.285727466790557, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162
((B ((S *) I)) ((S +) (+ 1))), nan, nan, nan, -6.585296518159737, -6.691300012365529, -6.6911925748987215, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327, -6.691179505658327
((S *) ((S +) ((S +) (+ 1)))), nan, nan, -5.571513108852492, -4.975858605725636, -5.438537043870161, -5.4384296064033535, -5.438416537162959, -5.438416537162959, -5.438416537162959, -5.438416537162959, -5.438416537162959, -5.438416537162959, -5.438416537162959, -5.438416537162959, -5.438416537162959
((S *) (+ 1)), nan, -3.920593477221119, -4.067435712076218, -5.081219121383462, -5.305005651245639, -5.304898213778831, -5.304885144538437, -5.304885144538437, -5.304885144538437, -5.304885144538437, -5.304885144538437, -5.304885144538437, -5.304885144538437, -5.304885144538437, -5.304885144538437
((S +) ((S *) ((S +) (+ 1)))), nan, nan, -5.571513108852492, -4.6393863691044235, -4.986551920127104, -5.081754662464621, -5.081741593224226, -5.081741593224226, -5.081741593224226, -5.081741593224226, -5.081741593224226, -5.081741593224226, -5.081741593224226, -5.081741593224226, -5.081741593224226
((S +) ((S +) ((S *) (+ 1)))), nan, nan, -5.571513108852492, -4.6393863691044235, -4.899540543137475, -4.899433105670667, -4.899420036430271, -4.899420036430271, -4.899420036430271, -4.899420036430271, -4.899420036430271, -4.899420036430271, -4.899420036430271, -4.899420036430271, -4.899420036430271
((S +) ((S +) ((S +) (+ 1)))), nan, nan, -5.166048000744327, -4.880548425921312, -4.986551920127104, -4.986444482660296, -4.9864314134199015, -4.9864314134199015, -4.9864314134199015, -4.9864314134199015, -4.9864314134199015, -4.9864314134199015, -4.9864314134199015, -4.9864314134199015, -4.9864314134199015
((S +) (+ 1)), nan, -3.5151283691129547, -3.320221310245997, -3.9462391885444785, -4.126350654903993, -4.126243217437185, -4.12623014819679, -4.12623014819679, -4.12623014819679, -4.12623014819679, -4.12623014819679, -4.12623014819679, -4.12623014819679, -4.12623014819679, -4.12623014819679
(B ((S *) I)), nan, nan, -5.248739716589441, -5.208304549702159, -5.356859012855895, -5.230574747604234, -5.388154702382071, -5.234004022554813, -5.388154702382071, -5.234004022554813, -5.388154702382071, -5.234004022554813, -5.388154702382071, -5.234004022554813, -5.388154702382071
(B ((S +) ((S +) ((S +) I)))), nan, nan, nan, -5.901451730262105, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
(B ((S +) I)), nan, nan, -4.843274608481276, -4.361006689314957, -4.0131242661548, -4.040990680730398, -4.044419955680977, -4.044419955680977, -4.044419955680977, -4.044419955680977, -4.044419955680977, -4.044419955680977, -4.044419955680977, -4.044419955680977, -4.044419955680977
((B ((S +) ((S +) I))) ((S +) ((S *) (+ 1)))), nan, nan, nan, -6.585296518159737, -6.691300012365529, -6.285727466790557, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162
((B ((S *) ((S +) I))) (+ 1)), nan, nan, nan, -6.585296518159737, -5.998152831805584, -6.285727466790557, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162, -6.285714397550162
