(((CCS *) I) *), nan, nan, -4.61086439529248, -3.9331828872240306, -3.933078342125794, -3.9329787066255824, -3.932978706625583, -3.9328836428139273, -3.9329787066255824, -3.9328836428139273
(((CCS *) I) +), nan, nan, -4.323182322840699, -3.9331828872240306, -3.933078342125794, -3.9329787066255824, -3.932978706625583, -3.9328836428139273, -3.9329787066255824, -3.9328836428139273
((* ((+ 1) 1)) ((+ 1) ((+ 1) ((+ 1) 1)))), nan, nan, nan, -5.1320405908831965, -5.855388575840234, -5.8847028255463165, -5.8847028255463165, -4.814568845510607, -4.7860905368782065, -4.814568845510607
((+ 1) ((* ((+ 1) 1)) ((+ 1) ((+ 1) 1)))), nan, nan, nan, -4.726575482775032, -4.756776287172124, -5.191555644986371, -5.8847028255463165, -5.913181134178717, -5.8847028255463165, -5.913181134178717
((+ 1) ((+ 1) ((* ((+ 1) 1)) ((+ 1) ((+ 1) ((+ 1) 1)))))), nan, nan, nan, nan, -5.855388575840234, -5.191555644986371, -5.191555644986371, -5.913181134178717, nan, -5.913181134178717
((+ 1) ((+ 1) ((+ 1) ((* ((+ 1) 1)) ((+ 1) ((+ 1) 1)))))), nan, nan, nan, nan, nan, -5.8847028255463165, -5.191555644986371, -4.814568845510607, -5.8847028255463165, -5.913181134178717
((+ 1) ((+ 1) ((+ 1) ((+ 1) ((+ 1) 1))))), nan, nan, nan, -5.825187771443142, -5.162241395280288, -4.7860905368782065, -4.7860905368782065, -4.814568845510607, -4.7860905368782065, -4.814568845510607
((+ 1) ((+ 1) ((+ 1) 1))), nan, nan, -4.016157287545787, -4.438893410323251, -4.469094214720343, -4.498408464426426, -4.498408464426426, -4.526886773058827, -4.498408464426426, -4.526886773058827
((+ 1) 1), nan, -4.1119913792213465, -3.8620066077185284, -4.572424802947774, -4.602625607344866, -4.6319398570509485, -4.6319398570509485, -4.660418165683349, -4.6319398570509485, -4.660418165683349
(* ((+ 1) 1)), nan, nan, -3.808517922767542, -3.5760913634000824, -3.656029525975382, -4.066510099250106, -4.066510099250106, -4.135407906925402, -4.066510099250106, -4.135407906925402
((+ 1) ((+ 1) ((+ 1) ((+ 1) ((+ 1) ((+ 1) 1)))))), nan, nan, nan, nan, nan, -5.8847028255463165, -5.191555644986371, -5.220033953618771, -5.191555644986371, -5.220033953618771
((+ 1) ((+ 1) ((+ 1) ((+ 1) 1)))), nan, nan, -5.114769576213896, -4.438893410323251, -4.469094214720343, -4.7860905368782065, -4.7860905368782065, -4.814568845510607, -4.7860905368782065, -4.814568845510607
((+ 1) ((+ 1) 1)), nan, nan, -3.728475215094006, -4.438893410323251, -4.469094214720343, -4.498408464426426, -4.498408464426426, -4.526886773058827, -4.498408464426426, -4.526886773058827
1, -3.4657359027997265, -2.585019851949261, -4.090857284247266, -4.550375807242915, -4.57563549469826, -4.600033115816144, -4.600033115816144, -4.623619030346538, -4.600033115816144, -4.623619030346538
0, -3.4657359027997265, -4.012859460191064, -4.864738311062362, -5.369011457052121, -5.38804362961953, -5.4063130431444995, -5.4063130431444995, -5.423867572097616, -5.4063130431444995, -5.423867572097616
+, -3.4657359027997265, -2.901774522670446, -3.3566863492395806, -3.5363220769776254, -3.536223658060784, -3.5361298604860023, -3.5361298604860028, -3.5360403662211786, -3.5361298604860023, -3.5360403662211786
*, -3.4657359027997265, -2.901774522670446, -3.2658375417950904, -3.4712436128086743, -3.471144807904173, -3.471050642501594, -3.4710506425015946, -3.470960797316719, -3.471050642501594, -3.470960797316719
I, -3.4657359027997265, -4.161141662573734, -4.6836578240172, -5.502743695850982, -5.516789550516319, -5.53036332722714, -5.53036332722714, -5.5434896222302, -5.53036332722714, -5.5434896222302
CSC, -3.4657359027997265, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967
CSB, -3.4657359027997265, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967
CSS, -3.4657359027997265, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967
CBB, -3.4657359027997265, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967
CBC, -3.4657359027997265, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967
CBS, -3.4657359027997265, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967
CCS, -3.4657359027997265, -2.224283758505618, -2.324582519385952, -2.326318499515141, -2.326215781217067, -2.3261178865530576, -2.326117886553058, -2.326024483541983, -2.3261178865530576, -2.326024483541983
CCC, -3.4657359027997265, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967
CCB, -3.4657359027997265, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967, -4.070734696582967
