((B ((S +) (+ 1))) ((B ((S *) I)) ((S +) (+ 1)))), nan, nan, nan, -7.037893389356204, -6.323939517157054, -6.530075530663768, -6.528375205519705, -6.523216850667664, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163
((B ((S +) ((S +) (+ 1)))) ((S +) ((S +) I))), nan, nan, nan, -7.037893389356204, -6.834765140923045, -6.817757603115549, -6.816057277971486, -6.810898923119445, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944
((B ((S +) ((S +) (+ 1)))) ((S *) ((S +) I))), nan, nan, nan, -7.037893389356204, -6.1416179603631, -6.124610422555604, -6.12291009741154, -6.1177517425595, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999
(+ ((+ ((+ 1) 1)) ((+ 1) 1))), nan, nan, -6.041281637106263, -5.53381599257993, -5.987467280535841, -5.836928350103823, -5.83522802495976, -5.830069670107719, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835
((B ((S *) I)) ((S +) (+ ((+ 1) 1)))), nan, nan, nan, -7.037893389356204, -6.547083068471264, -6.530075530663768, -6.528375205519705, -6.523216850667664, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163
((S +) ((B ((S *) I)) (+ ((+ 1) 1)))), nan, nan, nan, -7.037893389356204, -5.736152852254935, -5.719145314447439, -5.7174449893033765, -5.712286634451335, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835, -5.710568089855075, -5.710563450109835
((B ((S +) ((S +) (+ 1)))) ((S *) (+ 1))), nan, nan, nan, -7.037893389356204, -5.853935887911319, -5.613784798789613, -5.83522802495976, -5.606926118793509, -5.828346485766219, -5.605207574197248, -5.828346485766219, -5.605207574197248, -5.828346485766219, -5.605207574197248, -5.828346485766219, -5.605207574197248, -5.828346485766219, -5.605207574197248, -5.828346485766219, -5.605207574197248, -5.828346485766219, -5.605207574197248, -5.828346485766219, -5.605207574197248, -5.828346485766219
((B ((S +) ((S +) (+ 1)))) ((S +) ((S *) ((S +) (+ 1))))), nan, nan, nan, -7.037893389356204, -6.1416179603631, -6.306931979349558, -6.305231654205495, -6.300073299353454, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954
((B (+ 1)) ((S *) ((S +) ((S +) (+ 1))))), nan, nan, nan, -7.037893389356204, -5.736152852254935, -5.836928350103823, -5.83522802495976, -5.712286634451335, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219
((B (+ 1)) ((S +) ((S *) ((S +) (+ 1))))), nan, nan, nan, -7.037893389356204, -6.1416179603631, -6.124610422555604, -5.968759417584282, -6.1177517425595, -5.96187787839074, -6.1160331979632385, -5.96187787839074, -6.1160331979632385, -5.96187787839074, -6.1160331979632385, -5.96187787839074, -6.1160331979632385, -5.96187787839074, -6.1160331979632385, -5.96187787839074, -6.1160331979632385, -5.96187787839074, -6.1160331979632385, -5.96187787839074, -6.1160331979632385, -5.96187787839074
((B ((S +) ((S +) (+ 1)))) ((S +) (+ 1))), nan, nan, nan, -7.037893389356204, -6.834765140923045, -6.817757603115549, -6.816057277971486, -6.810898923119445, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944
((B (+ 1)) ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, -7.037893389356204, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
(((S +) I) ((+ 1) 1)), nan, nan, -3.798334810431949, -4.00362745179997, -4.220646759655039, -4.18552623857069, -4.149172065733487, -4.185540437862348, -4.185542879488317, -4.185547519233557, -4.185542879488317, -4.185547519233557, -4.185542879488317, -4.185547519233557, -4.185542879488317, -4.185547519233557, -4.185542879488317, -4.185547519233557, -4.185542879488317, -4.185547519233557, -4.185542879488317, -4.185547519233557, -4.185542879488317, -4.185547519233557, -4.185542879488317
((B ((S +) (+ 1))) ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, -7.037893389356204, -7.240230249031209, -6.817757603115549, -6.816057277971486, -6.810898923119445, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944
((B ((S +) (+ 1))) ((S +) (+ 1))), nan, nan, -6.041281637106263, -5.246133920128149, -5.630792336597109, -5.613784798789613, -5.7174449893033765, -5.606926118793509, -5.6052029344520085, -5.605207574197248, -5.6052029344520085, -5.605207574197248, -5.6052029344520085, -5.605207574197248, -5.6052029344520085, -5.605207574197248, -5.6052029344520085, -5.605207574197248, -5.6052029344520085, -5.605207574197248, -5.6052029344520085, -5.605207574197248, -5.6052029344520085, -5.605207574197248, -5.6052029344520085
(((S +) I) (((S +) I) ((+ 1) 1))), nan, nan, -4.491481990991894, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
((+ 1) 1), nan, -3.0546508333871256, -2.882044078557794, -2.7043444676697086, -2.8343523985351475, -2.7992318774508003, -2.762877704613596, -2.799246076742458, -2.799248518368426, -2.7992531581136664, -2.799248518368426, -2.7992531581136664, -2.799248518368426, -2.7992531581136664, -2.799248518368426, -2.7992531581136664, -2.799248518368426, -2.7992531581136664, -2.799248518368426, -2.7992531581136664, -2.799248518368426, -2.7992531581136664, -2.799248518368426, -2.7992531581136664, -2.799248518368426
(((S B) (S +)) ((S +) I)), nan, nan, -6.041281637106263, -6.632428281248039, -6.834765140923045, -6.306931979349558, -6.305231654205495, -6.300073299353454, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954, -6.298354754757193, -6.298350115011954
((B ((S +) (+ 1))) ((S *) ((S +) I))), nan, nan, nan, -7.037893389356204, -5.853935887911319, -5.9704597427283455, -5.968759417584282, -5.963601062732241, -5.96187787839074, -5.9618825181359805, -5.96187787839074, -5.9618825181359805, -5.96187787839074, -5.9618825181359805, -5.96187787839074, -5.9618825181359805, -5.96187787839074, -5.9618825181359805, -5.96187787839074, -5.9618825181359805, -5.96187787839074, -5.9618825181359805, -5.96187787839074, -5.9618825181359805, -5.96187787839074
((B ((S *) ((S +) (+ 1)))) (+ ((+ 1) 1))), nan, nan, nan, -7.037893389356204, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
((B (+ 1)) ((B ((S *) I)) ((S +) (+ 1)))), nan, nan, nan, -7.037893389356204, -5.987467280535841, -5.836928350103823, -5.83522802495976, -5.830069670107719, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219
((S *) (+ ((+ 1) 1))), nan, nan, -4.788518668610895, -4.897827225859933, -5.294320099975897, -5.277312562168401, -5.275612237024337, -5.270453882172296, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955
((S +) (+ ((+ 1) 1))), nan, nan, -4.53720424032999, -4.840668812019985, -5.448470779803155, -5.277312562168401, -5.429762916851595, -5.344561854326018, -5.342838669984517, -5.342843309729758, -5.342838669984517, -5.342843309729758, -5.342838669984517, -5.342843309729758, -5.342838669984517, -5.342843309729758, -5.342838669984517, -5.342843309729758, -5.342838669984517, -5.342843309729758, -5.342838669984517, -5.342843309729758, -5.342838669984517, -5.342843309729758, -5.342838669984517
((B ((S *) (+ ((+ 1) 1)))) (+ 1)), nan, nan, nan, -7.037893389356204, -6.1416179603631, -6.124610422555604, -6.12291009741154, -6.1177517425595, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999
((S +) ((S *) (+ ((+ 1) 1)))), nan, nan, nan, -7.037893389356204, -5.736152852254935, -5.719145314447439, -5.83522802495976, -5.830069670107719, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219
((B ((S +) (+ 1))) ((B ((S +) I)) ((S +) (+ 1)))), nan, nan, nan, -7.037893389356204, -7.240230249031209, -7.2232227112237135, -7.22152238607965, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
((B ((S +) I)) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -7.037893389356204, -7.240230249031209, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
(* ((+ 1) 1)), nan, nan, -6.041281637106263, -7.037893389356204, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
((B ((S *) (+ ((+ 1) 1)))) ((S +) (+ 1))), nan, nan, nan, -7.037893389356204, -6.547083068471264, -6.817757603115549, -6.816057277971486, -6.810898923119445, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944
(+ ((+ 1) 1)), nan, -3.6708369728109425, -3.5989346017370596, -4.472944031894667, -4.9889384504247145, -4.920637618229668, -4.918937293085604, -4.9137789382335635, -4.912055753892063, -4.9120603936373035, -4.912055753892063, -4.9120603936373035, -4.912055753892063, -4.9120603936373035, -4.912055753892063, -4.9120603936373035, -4.912055753892063, -4.9120603936373035, -4.912055753892063, -4.9120603936373035, -4.912055753892063, -4.9120603936373035, -4.912055753892063, -4.9120603936373035, -4.912055753892063
(B (+ ((+ ((+ 1) 1)) ((+ 1) 1)))), nan, nan, nan, -5.130410617434776, -4.319086832468291, -4.3718081965807425, -4.365875168726687, -4.329102004846808, -4.393797818308776, -4.391800455383343, -4.393797818308776, -4.391800455383343, -4.393797818308776, -4.391800455383343, -4.393797818308776, -4.391800455383343, -4.393797818308776, -4.391800455383343, -4.393797818308776, -4.391800455383343, -4.393797818308776, -4.391800455383343, -4.393797818308776, -4.391800455383343, -4.393797818308776
((B ((S +) (+ 1))) ((S +) ((S +) (+ 1)))), nan, nan, nan, -6.632428281248039, -6.834765140923045, -6.817757603115549, -6.816057277971486, -6.810898923119445, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944, -6.809180378523184, -6.809175738777944
((B ((S *) (+ ((+ 1) 1)))) ((S +) ((S +) I))), nan, nan, nan, -7.037893389356204, -6.323939517157054, -6.530075530663768, -6.528375205519705, -6.523216850667664, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163
(B (+ (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -5.043399240445146, -4.121261089138371, -4.011805462549336, -3.982882916470581, -4.0018890936383915, -3.9769040143769883, -3.9749066514515565, -3.9769040143769883, -3.9749066514515565, -3.9769040143769883, -3.9749066514515565, -3.9769040143769883, -3.9749066514515565, -3.9769040143769883, -3.9749066514515565, -3.9769040143769883, -3.9749066514515565, -3.9769040143769883, -3.9749066514515565, -3.9769040143769883, -3.9749066514515565, -3.9769040143769883
((B ((S *) ((S +) (+ 1)))) ((S +) I)), nan, nan, nan, -7.037893389356204, -6.1416179603631, -6.124610422555604, -6.12291009741154, -6.1177517425595, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999
1, -3.470447253276575, -2.1160984652484096, -3.4846993586905874, -3.6124617315095193, -3.441045172867648, -3.408787032500889, -3.3752999800064267, -3.4088000930933218, -3.4088023389138273, -3.408806606574877, -3.4088023389138273, -3.408806606574877, -3.4088023389138273, -3.408806606574877, -3.4088023389138273, -3.408806606574877, -3.4088023389138273, -3.408806606574877, -3.4088023389138273, -3.408806606574877, -3.4088023389138273, -3.408806606574877, -3.4088023389138273, -3.408806606574877, -3.4088023389138273
0, -1.719789368260301, -2.77393918737766, -3.4394440570341245, -3.595655485161961, -3.507704665947537, -3.4903344418405773, -3.472029285080258, -3.490341526959983, -3.4903427452700106, -3.4903450603822344, -3.4903427452700106, -3.4903450603822344, -3.4903427452700106, -3.4903450603822344, -3.4903427452700106, -3.4903450603822344, -3.4903427452700106, -3.4903450603822344, -3.4903427452700106, -3.4903450603822344, -3.4903427452700106, -3.4903450603822344, -3.4903427452700106, -3.4903450603822344, -3.4903427452700106
+, -2.0025778176066757, -2.740390508208357, -3.3432458839615466, -3.9062429815083193, -4.05487905213577, -4.076643088653511, -4.099868750632652, -4.098655556821152, -4.098046527784733, -4.097436115332582, -4.098046527784733, -4.097436115332582, -4.098046527784733, -4.097436115332582, -4.098046527784733, -4.097436115332582, -4.098046527784733, -4.097436115332582, -4.098046527784733, -4.097436115332582, -4.098046527784733, -4.097436115332582, -4.098046527784733, -4.097436115332582, -4.098046527784733
*, -2.8778048158197334, -3.0161093611260803, -3.9018739410675627, -4.53633382934521, -4.865174209718674, -4.862193772294326, -4.859946863724844, -4.805319689416908, -4.804496687959987, -4.803671993655151, -4.804496687959987, -4.803671993655151, -4.804496687959987, -4.803671993655151, -4.804496687959987, -4.803671993655151, -4.804496687959987, -4.803671993655151, -4.804496687959987, -4.803671993655151, -4.804496687959987, -4.803671993655151, -4.804496687959987, -4.803671993655151, -4.804496687959987
S, -1.0969903762647335, -1.9366739017899937, -2.7646525862913873, -2.962222586677741, -2.8777874380549786, -2.831814691639976, -2.8318216503657094, -2.8318220263969707, -2.8318232876332026, -2.8318256843167506, -2.8318232876332026, -2.8318256843167506, -2.8318232876332026, -2.8318256843167506, -2.8318232876332026, -2.8318256843167506, -2.8318232876332026, -2.8318256843167506, -2.8318232876332026, -2.8318256843167506, -2.8318232876332026, -2.8318256843167506, -2.8318232876332026, -2.8318256843167506, -2.8318232876332026
((S +) ((S +) I)), nan, nan, -5.6358165289981, -4.958451847676368, -5.294320099975897, -5.277312562168401, -5.275612237024337, -5.270453882172296, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955, -5.268735337576036, -5.2687306978307955
I, -2.432180978306672, -3.6581795767402694, -4.514899842600622, -4.779224091774049, -4.799701125080353, -4.79811249031249, -4.797790081831901, -4.797382507994772, -4.797218705351711, -4.797136909864475, -4.797218705351711, -4.797136909864475, -4.797218705351711, -4.797136909864475, -4.797218705351711, -4.797136909864475, -4.797218705351711, -4.797136909864475, -4.797218705351711, -4.797136909864475, -4.797218705351711, -4.797136909864475, -4.797218705351711, -4.797136909864475, -4.797218705351711
C, -2.5199652285382275, -2.679031945440981, -2.6790319454409817, -2.679031945440983, -2.679031945440981, -2.679031945440981, -2.679031945440981, -2.6790319454409817, -2.679031945440981, -2.6790319454409808, -2.679031945440981, -2.6790319454409808, -2.679031945440981, -2.6790319454409808, -2.679031945440981, -2.6790319454409808, -2.679031945440981, -2.6790319454409808, -2.679031945440981, -2.6790319454409808, -2.679031945440981, -2.6790319454409808, -2.679031945440981, -2.6790319454409808, -2.679031945440981
B, -2.339599989534134, -2.7170090386523578, -1.8835134007897691, -1.7014572220558954, -1.7434878970053485, -1.7112102976280263, -1.7112231560111848, -1.711223850846598, -1.7112261813767882, -1.7112306100094932, -1.7112261813767882, -1.7112306100094932, -1.7112261813767882, -1.7112306100094932, -1.7112261813767882, -1.7112306100094932, -1.7112261813767882, -1.7112306100094932, -1.7112261813767882, -1.7112306100094932, -1.7112261813767882, -1.7112306100094932, -1.7112261813767882, -1.7112306100094932, -1.7112261813767882
((S *) ((S +) I)), nan, nan, -4.942669348438154, -5.0229903688139395, -5.3684280721296185, -5.351420534322122, -5.3497202091780585, -5.424604561999554, -5.342838669984517, -5.422886017403294, -5.342838669984517, -5.422886017403294, -5.342838669984517, -5.422886017403294, -5.342838669984517, -5.422886017403294, -5.342838669984517, -5.422886017403294, -5.342838669984517, -5.422886017403294, -5.342838669984517, -5.422886017403294, -5.342838669984517, -5.422886017403294, -5.342838669984517
((S +) ((S *) I)), nan, nan, -6.041281637106263, -7.037893389356204, -7.240230249031209, -6.817757603115549, -7.22152238607965, -7.216364031227609, -7.214640846886108, -7.2146454866313485, -7.214640846886108, -7.2146454866313485, -7.214640846886108, -7.2146454866313485, -7.214640846886108, -7.2146454866313485, -7.214640846886108, -7.2146454866313485, -7.214640846886108, -7.2146454866313485, -7.214640846886108, -7.2146454866313485, -7.214640846886108, -7.2146454866313485, -7.214640846886108
((B ((S +) (+ 1))) ((S *) (+ ((+ 1) 1)))), nan, nan, nan, -7.037893389356204, -6.1416179603631, -6.124610422555604, -6.12291009741154, -6.1177517425595, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999, -6.1160331979632385, -6.116028558217999
((S *) ((B ((S +) (+ 1))) (+ ((+ 1) 1)))), nan, nan, nan, -7.037893389356204, -5.853935887911319, -5.836928350103823, -5.83522802495976, -5.830069670107719, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219, -5.828351125511459, -5.828346485766219
((B ((S +) I)) ((S +) ((S +) (+ 1)))), nan, nan, nan, -7.037893389356204, -6.834765140923045, -6.530075530663768, -6.528375205519705, -6.523216850667664, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163
((B ((S +) (+ 1))) ((S +) (+ ((+ 1) 1)))), nan, nan, nan, -6.632428281248039, -6.547083068471264, -6.817757603115549, -6.528375205519705, -6.523216850667664, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163, -6.521498306071403, -6.521493666326163
