(B (B (B ((S nand) I)))), -3.443518893573634
(C ((B C) ((B (B nand)) ((S ((B (B nand)) nand)) ((S nand) I))))), -6.809808470330661
((B C) (C (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand)))))), -7.2152735784388256
((B (S ((B B) nand))) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand)))), -6.52212639787888
((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))), -6.2989828465646704
((B C) ((B ((C B) ((S nand) I))) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))), -6.809808470330661
((B (B ((S nand) I))) ((C ((B B) nand)) ((S nand) I))), -4.66729432519575
(C (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand))))), -6.809808470330661
(C ((B C) ((B (B nand)) nand))), -6.809808470330661
((B ((C B) ((S nand) I))) ((B C) (((C B) nand) (S ((B (B nand)) nand))))), -6.2989828465646704
(C ((B C) ((B ((C B) ((S nand) I))) (C (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))))), -7.2152735784388256
(S ((B (B nand)) nand)), -3.732985087818917
((B (B (B ((S nand) I)))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))))), -6.809808470330661
(((B ((C B) nand)) B) (C ((S ((B (B nand)) nand)) ((S nand) I)))), -6.809808470330661
((B ((C B) ((S nand) I))) ((B C) ((B (B nand)) ((S ((B (B nand)) nand)) ((S nand) I))))), -6.52212639787888
(((B ((C B) nand)) S) (C ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))), -6.1166612897707155
((B ((C B) ((S nand) I))) (C ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))))), -6.1166612897707155
(C (((B ((C B) nand)) S) (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))))), -6.809808470330661
(C (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))), -5.9625106099434575
(C (((C B) nand) (S ((B (B nand)) nand)))), -6.52212639787888
((B (B (B ((S nand) I)))) ((B C) ((B ((C B) ((S nand) I))) (C (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))))), -7.2152735784388256
((B (B (B ((S nand) I)))) ((B C) ((B (B nand)) nand))), -7.2152735784388256
(((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))), -7.2152735784388256
((B C) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))), -6.1166612897707155
((B C) (((C B) nand) (S ((B (B nand)) nand)))), -5.711196181662552
((C ((B B) nand)) ((S nand) I)), -4.37961225274397
(B ((C B) ((S nand) I))), -4.005563340869184
((B ((C B) ((S nand) I))) ((B (B (B ((S nand) I)))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))))), -7.2152735784388256
((B (B (B ((S nand) I)))) ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))), -7.2152735784388256
((B ((C B) ((S nand) I))) (C (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))), -6.52212639787888
((B C) (C ((B ((C B) ((S nand) I))) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))), -6.809808470330661
(C ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))), -6.1166612897707155
((B C) ((B (B nand)) ((S ((B (B nand)) nand)) ((S nand) I)))), -6.1166612897707155
(((C B) nand) ((S (C B)) (S ((B (B nand)) nand)))), -6.52212639787888
((B (B nand)) nand), -6.1166612897707155
((S nand) I), -2.1823876754077496
(B (B ((S nand) I))), -3.5041435153900693
((B (B (B ((S nand) I)))) ((B ((C B) ((S nand) I))) ((B C) ((B (B nand)) nand)))), -6.809808470330661
(B (S ((B C) ((B (B nand)) nand)))), -6.966749525180868
(C ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand))))), -6.809808470330661
((B ((C B) nand)) B), -6.464248611300909
((B ((C B) nand)) S), -4.433679474014245
S, -2.7934321064267156
I, -3.533963275112969
C, -3.0660099497062316
B, -2.468045486478819
(((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))), -5.828979217318936
((B (B (B ((S nand) I)))) ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))))), -7.2152735784388256
((B (S ((B C) ((B (B nand)) nand)))) ((S ((B (B nand)) nand)) ((S nand) I))), -6.809808470330661
((B ((C B) ((S nand) I))) ((B C) ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand)))))), -7.2152735784388256
((B (S ((B B) nand))) (C ((B C) ((B (B nand)) nand)))), -7.2152735784388256
(B (B (S nand))), -6.969879418189795
(S nand), -2.705635819172298
(((B ((C B) nand)) S) (C ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))))), -7.2152735784388256
((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) (C ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))))), -6.2989828465646704
(C ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))))), -6.809808470330661
(C ((S ((B (B nand)) nand)) ((S nand) I))), -4.37961225274397
(C ((B B) nand)), -4.985748056314285
snd, -1.0986122886681098
(B (S ((B B) nand))), -5.357311612746767
((B ((C B) ((S nand) I))) (C ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand)))))), -7.2152735784388256
((B (B (S nand))) (C (((C B) nand) (S ((B (B nand)) nand))))), -5.9625106099434575
((B (B (B ((S nand) I)))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))), -7.2152735784388256
((B (B (B ((S nand) I)))) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))), -7.2152735784388256
(B (B nand)), -5.871267129521686
nand, -2.8423510597854147
(((B ((C B) nand)) S) (((B ((C B) nand)) S) (C ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))), -5.828979217318936
((B C) (C (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))), -6.809808470330661
(C (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))), -7.2152735784388256
(C ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))), -6.1166612897707155
fst, -1.0986122886681098
((B C) ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand))))), -6.809808470330661
(B ((C B) nand)), -6.469416581459352
((B ((C B) ((S nand) I))) (C ((B (B (S nand))) (C (((C B) nand) (S ((B (B nand)) nand))))))), -7.2152735784388256
((B (B (B ((S nand) I)))) ((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) (C ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))))), -7.2152735784388256
(B B), -3.840615752011282
(B C), -3.8636715283112077
(C B), -4.180483577633633
(((B ((C B) nand)) S) (C ((B C) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))))), -7.2152735784388256
(C (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))), -6.52212639787888
((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand)))), -6.1166612897707155
((B ((C B) ((S nand) I))) ((B (S ((B B) nand))) ((B (S ((B B) nand))) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand)))))), -7.2152735784388256
((B C) ((B (B (S nand))) (C (((C B) nand) (S ((B (B nand)) nand)))))), -6.809808470330661
((B B) nand), -3.5529336795595015
((S ((B (B nand)) nand)) ((S nand) I)), -3.3680113410654893
((B ((C B) ((S nand) I))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))))), -6.1166612897707155
((B ((C B) ((S nand) I))) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand))))))), -6.809808470330661
((B (S ((B B) nand))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand))))), -6.809808470330661
((B (S ((B B) nand))) ((B (B nand)) ((S ((B (B nand)) nand)) ((S nand) I)))), -7.2152735784388256
(B (S nand)), -3.974147144635805
((B (B (B ((S nand) I)))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) (C ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))))), -6.809808470330661
((B (B (B ((S nand) I)))) ((B C) (C (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))), -7.2152735784388256
(B nand), -5.0301998188851185
(C ((B (B (S nand))) (C (((C B) nand) (S ((B (B nand)) nand)))))), -6.52212639787888
(((B ((C B) nand)) S) ((B C) ((B (B nand)) nand))), -5.711196181662552
((B (S ((B B) nand))) ((B (S ((B B) nand))) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand))))), -6.809808470330661
(S ((B B) nand)), -4.4336794740142444
((B ((C B) ((S nand) I))) ((B C) ((B (B (S nand))) (C (((C B) nand) (S ((B (B nand)) nand))))))), -6.809808470330661
(S (C B)), -5.344693148787556
pair, -1.0986122886681098
((C B) nand), -6.074207973518376
((B ((C B) ((S nand) I))) ((B (S ((B B) nand))) (((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) ((B (B nand)) nand)))))), -7.2152735784388256
((B (B (B ((S nand) I)))) ((B (B (S nand))) (C (((C B) nand) (S ((B (B nand)) nand)))))), -6.809808470330661
(((B ((C B) nand)) S) (((B ((C B) nand)) S) ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))), -5.605835666004725
((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))), -5.605835666004725
(C (((B ((C B) nand)) S) (((B ((C B) nand)) S) (C ((B C) (((B ((C B) nand)) S) ((B C) (((C B) nand) (S ((B (B nand)) nand)))))))))), -7.2152735784388256
