1, -3.784189633918261, -4.456670177669647, -1.8228012763316248, -2.631735081067186, -1.9843003172623042, -2.6624116326383866, -2.0435189799607834, -1.9805786559284413, -1.9805786559284413, -1.9805786559284413
0, -3.784189633918261, -1.36109256914594, -4.424846631856809, -2.631735081067186, -4.424846631856809, -2.6624116326383866, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
+, -3.784189633918261, -1.36109256914594, -2.7280350892141203, -2.7474171378393066, -2.668773897759788, -2.8412692664240375, -2.727465835198722, -2.9771055657388423, -2.9771055657388423, -2.9771055657388423
*, -3.784189633918261, -4.456670177669647, -2.328697614505915, -3.0288226291835905, -2.668773897759788, -3.3383579532382184, -3.790100618746765, -3.647014775010971, -3.647014775010971, -3.647014775010971
S, -3.784189633918261, -4.456670177669647, -1.8228012763316248, -1.9470362373653023, -1.9843003172623042, -1.9779771206915178, -2.0435189799607834, -1.9805786559284413, -1.9805786559284413, -1.9805786559284413
I, -3.784189633918261, -4.456670177669647, -3.0572033873630193, -3.7732317059944878, -3.2823824606598504, -4.054476634044523, -3.2261545674728076, -3.3996814859775504, -3.3996814859775504, -3.3996814859775504
C, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
B, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
CSC, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
CSB, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
CSS, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
CBB, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
CBC, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
CBS, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
CCS, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
CCC, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
CCB, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
(+ 1), nan, nan, nan, -2.648703737747094, -2.503875431148748, -2.497591991354841, -2.612420525820195, -2.68244268241696, -2.68244268241696, -2.68244268241696
SBS, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
SBB, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
SBC, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
(S +), nan, nan, nan, nan, nan, -3.3730607287087406, nan, -3.242058470352383, -3.242058470352383, -3.242058470352383
(S *), nan, nan, nan, -3.0541688458552585, nan, -3.3730607287087406, nan, -3.242058470352383, -3.242058470352383, -3.242058470352383
SCC, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
SCB, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
SCS, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
BCB, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
BCC, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
BCS, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
BBS, -3.784189633918261, -4.456670177669647, -4.424846631856809, -4.414009680526932, -4.424846631856809, -4.414009680526931, -4.424846631856809, -4.424846631856809, -4.424846631856809, -4.424846631856809
