((B ((S B) (S nand))) ((B nand) ((S nand) ((S nand) I)))), nan, nan, -5.73190736829636, -5.743653641341379, -5.7383449056371605, -5.7281178547888, -5.729364023219842, -5.7281178547888, -5.734296420177091, -5.733111618568401, -5.734296420177091, -5.733111618568401, -5.734296420177091, -5.733111618568401, -5.734296420177091
((B (B ((B ((S B) I)) nand))) ((B ((S B) (S nand))) (((C B) nand) (B ((S nand) I))))), nan, nan, -6.351763236609139, -6.521709719226034, -6.568966842956518, -6.5606675886814, -6.569564621736284, -6.5606675886814, -6.57120212279668, -6.562361019432346, -6.57120212279668, -6.562361019432346, -6.57120212279668, -6.562361019432346, -6.57120212279668
((B (B ((B ((S B) I)) nand))) ((B (B ((S nand) I))) ((B ((S B) I)) ((B (S nand)) nand)))), nan, nan, nan, -4.506806698683769, -4.489525301276681, -4.481226047001564, -4.490123080056449, -4.545764568139135, -4.491760581116845, -4.5474579988900805, -4.491760581116845, -4.5474579988900805, -4.491760581116845, -4.5474579988900805, -4.491760581116845
(C (((C B) (((C B) nand) (B ((S nand) I)))) (S (((C B) nand) (C ((B B) ((B (S nand)) nand))))))), nan, nan, nan, nan, -5.875819662396572, -5.867520408121455, -5.876417441176339, -5.867520408121455, -5.8780549422367345, -5.8692138388724, -5.8780549422367345, -5.8692138388724, -5.8780549422367345, -5.8692138388724, -5.8780549422367345
((B B) ((B nand) ((S nand) ((S nand) I)))), nan, nan, -4.742325324175039, -4.6595694532361795, -4.59952619649101, -4.595888955321704, -4.595483595714275, -4.595888955321704, -4.5971210967746705, -4.5975823860726495, -4.5971210967746705, -4.5975823860726495, -4.5971210967746705, -4.5975823860726495, -4.5971210967746705
((B ((C B) nand)) ((B B) ((B nand) ((S nand) ((S nand) I))))), nan, nan, -5.099000268113771, -5.268946750730666, -5.3162038744611495, -5.307904620186032, -5.316801653240916, -5.307904620186032, -5.318439154301312, -5.309598050936978, -5.318439154301312, -5.309598050936978, -5.318439154301312, -5.309598050936978, -5.318439154301312
((C B) ((S nand) I)), nan, nan, -6.589654644557905, -6.605479602291492, -6.596491516346608, -6.574588927200009, -6.587913760404482, -6.574588927200009, -6.598601096984795, -6.585456734226995, -6.598601096984795, -6.585456734226995, -6.598601096984795, -6.585456734226995, -6.598601096984795
(((C B) nand) (B ((S nand) I))), nan, -1.9832288278039258, -3.1848689374013537, -3.1966152104463714, -3.185300450681942, -3.181079423893792, -3.1763195682646232, -3.181079423893792, -3.181251965221872, -3.1860731876733936, -3.181251965221872, -3.1860731876733936, -3.181251965221872, -3.1860731876733936, -3.181251965221872
(B (B (((C B) nand) (B ((S nand) I))))), nan, nan, -4.131416241852065, -4.209368451286623, -4.153239093862591, -4.139130552825989, -4.159559280121402, -4.139130552825989, -4.181605652813004, -4.161658070479777, -4.181605652813004, -4.161658070479777, -4.181605652813004, -4.161658070479777, -4.181605652813004
((B (B ((B ((S B) I)) nand))) ((B nand) ((S nand) ((S nand) I)))), nan, nan, -6.351763236609139, -6.116244611117869, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
