0, -2.3355584599596155, -2.495012219762972, -2.901224261262315, -3.3016104570893656, -2.6427446103419414, -2.4780160847816024, -2.477736495727734, -2.4773295484737456, -2.477192812793918, -2.4769826020187318, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694, -2.4768302216151694
+, -3.005689589054015, -2.772743303849316, -3.4956979725890043, -4.016685999051818, -4.5664405827475045, -4.702121462199169, -4.7401621326015135, -4.818688659449382, -4.844279258725884, -4.890406601321848, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796, -4.915705369976796
*, -1.126395251423086, -2.6399201224907594, -3.1563710897741086, -3.3705720317184515, -3.4581073252873398, -3.458116249861746, -3.4716555444667114, -3.4985653800642647, -3.507036901317381, -3.5219430813992094, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906, -3.529921975627906
S, -1.9652673572654704, -1.616488033816761, -2.383440165192249, -2.9899603996429525, -2.9616625361965307, -2.914812613771426, -2.9325401216640867, -2.9321838384803254, -2.9320641220515373, -2.9318800718704363, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899, -2.931746652098899
((S +) ((S +) I)), nan, nan, -4.262878457831006, -4.078710759819218, -4.2824079393801515, -4.2138827714727345, -4.267352420733981, -4.41730991251976, -4.465520975388308, -4.567211494365232, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345
I, -2.9016254493843103, -3.533518096896147, -4.347524019462599, -5.003264466144274, -5.051851551129118, -5.045960196886281, -5.0603145872086, -5.105591828811238, -5.119632436054594, -5.146405771419896, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556, -5.158544414286556
C, -1.4930486683949056, -1.7793267485006243, -1.7571175974035407, -1.757117597403541, -1.7571175974035407, -1.7571175974035405, -1.7571175974035416, -1.7571175974035413, -1.7571175974035413, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541, -1.757117597403541
B, -3.426696291395878, -3.712974371501597, -2.4773189918328797, -1.9600714927384932, -1.9727672636736355, -1.8955239697015782, -1.8888154573134115, -1.8883763592493832, -1.888228823954816, -1.8880020134851532, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874, -1.8878376024261874
((B ((S +) I)) ((B ((S +) I)) ((S *) ((S +) I)))), nan, nan, nan, nan, nan, nan, nan, -6.363220061575073, -6.411431124443621, -6.513121643420545, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348
((S *) ((S +) I)), nan, nan, -4.5505605302827865, -4.41518299644043, -4.544772203847643, -4.655715523751773, -4.960499601293926, -5.110457093079705, -5.158668155948253, -5.260358674925177, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498
((S +) ((S *) ((S +) ((S +) I)))), nan, nan, nan, -6.024620908874531, -5.461062935721797, -5.243502188653893, -5.296971837915138, -5.264607772906964, -5.312818835775511, -5.414509354752436, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238
((B ((S +) I)) ((S +) ((S +) (+ 1)))), nan, nan, nan, -5.619155800766366, -6.154210116281742, -6.159792920528048, -6.213262569789294, -6.363220061575073, -6.411431124443621, -6.513121643420545, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348
((S +) ((B ((S +) I)) ((S +) ((S +) ((S +) (+ 1)))))), nan, nan, nan, nan, nan, nan, nan, nan, nan, -6.513121643420545, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183
((B ((S +) I)) ((S +) ((S *) (+ 1)))), nan, nan, nan, -6.024620908874531, -5.461062935721797, -5.4666457399681025, -5.520115389229349, -5.446929329700918, -5.495140392569465, -5.59683091154639, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193
((B ((S +) I)) ((S +) ((S +) ((S +) ((S *) (+ 1)))))), nan, nan, nan, nan, nan, nan, nan, -6.363220061575073, -6.411431124443621, -6.513121643420545, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348
((B ((S +) I)) ((B ((S +) I)) ((S *) (+ 1)))), nan, nan, nan, nan, nan, nan, nan, -6.363220061575073, -5.718283943883676, -5.59683091154639, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193
((S *) (+ 1)), nan, nan, -4.039734906516796, -4.232861439646476, -4.449462024043317, -4.455044828289623, -4.508514477550869, -4.658471969336648, -4.706683032205196, -4.80837355118212, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923
((S +) ((B ((S +) I)) ((B ((S +) I)) ((S +) ((S *) (+ 1)))))), nan, nan, nan, nan, nan, nan, nan, nan, nan, -6.513121643420545, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183
((S +) ((S +) ((S *) (+ 1)))), nan, nan, nan, -5.619155800766366, -4.901447147786374, -4.90702995203268, -4.8269682086694035, -4.976925700455182, -5.02513676332373, -5.126827282300654, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457
((S +) ((S +) ((S +) ((S +) ((S *) (+ 1)))))), nan, nan, nan, nan, nan, nan, -6.213262569789294, -5.446929329700918, -5.312818835775511, -5.414509354752436, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238, -5.456093982982238
((S +) ((S +) ((S +) ((S +) ((S +) ((S +) ((S *) (+ 1)))))))), nan, nan, nan, nan, nan, nan, nan, nan, nan, -6.513121643420545, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183
((S +) ((S +) ((S +) (+ 1)))), nan, nan, nan, -5.619155800766366, -5.461062935721797, -5.4666457399681025, -5.520115389229349, -5.446929329700918, -5.495140392569465, -5.59683091154639, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193
((S +) (+ 1)), nan, nan, -4.262878457831006, -3.9451793671946955, -4.139307095739478, -4.287990743626457, -4.508514477550869, -4.658471969336648, -4.706683032205196, -4.80837355118212, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923, -4.849958179411923
((B ((S +) I)) ((S *) ((S +) ((S +) I)))), nan, nan, nan, -6.024620908874531, -6.154210116281742, -6.159792920528048, -6.213262569789294, -6.363220061575073, -6.411431124443621, -6.513121643420545, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348
((S +) ((B ((S +) I)) ((S +) ((S *) ((S +) ((S +) I)))))), nan, nan, nan, nan, nan, nan, nan, nan, nan, -6.513121643420545, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183
((B ((S +) I)) ((B ((S +) I)) ((S +) ((S *) (+ 1))))), nan, nan, nan, nan, nan, nan, nan, -6.363220061575073, -6.411431124443621, -6.107656535312381, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183
((S +) ((B ((S +) I)) ((B ((S +) I)) ((S *) (+ 1))))), nan, nan, nan, nan, nan, nan, nan, nan, nan, -6.513121643420545, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193
((S +) ((S *) (+ 1))), nan, nan, -4.956025638390951, -4.232861439646476, -4.362450647053688, -4.368033451299993, -4.421503100561239, -4.571460592347019, -4.619671655215566, -4.721362174192491, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925
((S +) ((S +) ((S +) ((S *) (+ 1))))), nan, nan, nan, nan, -6.154210116281742, -5.243502188653893, -5.114650281121184, -5.110457093079705, -5.158668155948253, -5.260358674925177, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498
((S +) ((S +) ((S +) ((S +) ((S +) ((S *) (+ 1))))))), nan, nan, nan, nan, nan, nan, nan, nan, -6.411431124443621, -5.8199744628606, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025
(* 0), nan, -3.6168443443266156, -4.956025638390951, -6.024620908874531, -6.154210116281742, -6.159792920528048, -6.213262569789294, -6.363220061575073, -6.411431124443621, -6.513121643420545, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348
((S +) ((S +) (+ 1))), nan, nan, -4.956025638390951, -4.15281873197294, -4.2824079393801515, -4.287990743626457, -4.421503100561239, -4.571460592347019, -4.619671655215566, -4.721362174192491, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925, -4.7629468024222925
(+ 1), nan, -2.700553612452461, -3.164266169162896, -3.827396331538312, -4.139307095739478, -4.2138827714727345, -4.267352420733981, -4.41730991251976, -4.465520975388308, -4.567211494365232, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345, -4.6087961225950345
((B ((S +) I)) ((S *) ((S +) I))), nan, nan, nan, -6.024620908874531, -5.748745008173579, -5.4666457399681025, -5.520115389229349, -5.446929329700918, -5.495140392569465, -5.59683091154639, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193, -5.638415539776193
((B ((S +) I)) ((S +) ((S *) ((S +) ((S +) I))))), nan, nan, nan, nan, nan, nan, nan, -6.363220061575073, -6.411431124443621, -6.107656535312381, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183, -6.149241163542183
((B ((S +) I)) ((S +) ((S +) I))), nan, nan, nan, -6.024620908874531, -6.154210116281742, -6.159792920528048, -6.213262569789294, -6.363220061575073, -6.411431124443621, -6.513121643420545, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348
((S +) ((S +) ((S +) I))), nan, nan, nan, -6.024620908874531, -5.461062935721797, -5.4666457399681025, -5.520115389229349, -5.670072881015128, -5.718283943883676, -5.8199744628606, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025
((S +) I), nan, -3.2113792362184514, -3.251277546152526, -4.232861439646476, -4.449462024043317, -4.773498559408157, -4.8269682086694035, -4.976925700455182, -5.02513676332373, -5.126827282300654, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457, -5.168411910530457
((S *) ((S +) ((S +) I))), nan, nan, -4.956025638390951, -4.41518299644043, -4.650132719505469, -4.655715523751773, -4.603824657355193, -4.753782149140973, -4.80199321200952, -4.903683730986445, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247, -4.945268359216247
((S *) I), nan, nan, -4.956025638390951, -5.331473728314585, -5.461062935721797, -5.754327812419883, -6.213262569789294, -6.363220061575073, -6.411431124443621, -6.513121643420545, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348
((B ((S +) I)) ((S +) ((S +) ((S +) (+ 1))))), nan, nan, nan, nan, nan, nan, nan, -6.363220061575073, -6.005966016335456, -5.8199744628606, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025
((B ((S +) I)) ((S +) (+ 1))), nan, nan, nan, -6.024620908874531, -5.461062935721797, -5.4666457399681025, -5.520115389229349, -5.670072881015128, -5.718283943883676, -5.8199744628606, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025, -5.8615590910904025
(S +), nan, -2.7695464839394126, -2.5405474950347138, -2.937788988052559, -3.0618970147219713, -3.054922065934014, -2.933746540834165, -2.926655536075627, -2.8981836954947298, -2.7568843170691126, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144, -2.8097416189269144
(S *), nan, -3.0572285563911934, -3.1765362617547104, -4.036401276720668, -4.314659983217339, -4.413045550087208, -4.591974617437698, -4.739034292506418, -4.671251031710632, -4.764352359123858, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834, -4.711849145323834
(S B), nan, nan, -3.606098921441935, -4.3293217058340385, -4.293457775566736, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
((B ((S +) I)) ((S *) (+ 1))), nan, nan, nan, -6.024620908874531, -5.461062935721797, -5.061180631859939, -5.114650281121184, -5.110457093079705, -5.158668155948253, -5.260358674925177, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498, -5.30194330315498
((B ((S +) I)) ((S +) ((S +) ((S *) (+ 1))))), nan, nan, nan, nan, nan, nan, -6.213262569789294, -6.363220061575073, -6.411431124443621, -6.513121643420545, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348, -6.554706271650348
(B ((S *) ((S +) I))), nan, nan, nan, -5.335684260850929, -5.518632787543275, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
(B ((S +) ((S +) I))), nan, nan, nan, -4.6425370802909836, -4.219349803413014, -4.307685034429382, -4.368831066123488, -4.420580561387883, -4.470580336248481, -4.563681663661708, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509, -4.616538965519509
(B ((S +) (+ 1))), nan, nan, nan, -4.6425370802909836, -3.9091948751091747, -3.614537853869437, -3.6268937213941106, -3.6404220038383075, -3.6103790710253696, -3.6657400704557492, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056, -3.6471384083314056
