((B (+ 1)) ((S +) ((S *) (+ 1)))), nan, nan, nan, -6.03880685284183, -4.981606053712102
((B (+ 1)) (* 0)), nan, nan, nan, -6.03880685284183, -5.541221841647524
((B (+ 1)) ((S *) ((S +) ((S +) I)))), nan, nan, nan, -5.633341744733666, -4.981606053712102
((B (+ 1)) ((S *) I)), nan, nan, nan, -6.03880685284183, -5.135756733539361
((B (+ 1)) ((S *) ((S +) I))), nan, nan, nan, -5.633341744733666, -5.318078290333315
((B (+ 1)) ((S *) (+ 1))), nan, nan, nan, -6.03880685284183, -5.135756733539361
((+ 1) 1), nan, nan, -2.957720224460062, -2.260315240038206, -2.6648363257260996
(+ ((+ 1) 1)), nan, nan, nan, -6.03880685284183, -4.624931109773369
1, -3.297145865686047, -2.0975835187717844, -2.235182845287799, -2.6221947115174937, -2.344318733340254
0, -2.21654687339012, -2.424085042295585, -2.795802626261941, -3.125813950849087, -2.890727092828943
+, -3.3969680210041115, -2.7323415458692035, -3.4899075026653614, -3.9840800459910484, -4.6046731179294245
*, -0.9262711472365699, -2.507194615878108, -2.9634944862609465, -3.231609666614969, -3.239779707641386
S, -2.928012851289064, -1.589937222079708, -2.222334559234188, -3.1999104110517003, -3.159405441630685
((S +) ((S +) I)), nan, nan, -3.9509719974703463, -4.023903832299565, -4.288458873152157
I, -1.6104730406794734, -3.156979501476688, -3.618617854392314, -3.9152905835555254, -3.946976593315237
C, -2.2604215402240784, -2.4868438572577984, -2.43762657616094, -2.4376265761609397, -2.43762657616094
B, -2.7042353543780555, -2.9306576714117756, -2.2120154830529457, -1.7262177994565833, -1.7346149463404146
((S *) ((S +) I)), nan, nan, -4.461797621236337, -4.534729456065556, -4.730291625431196
((S +) ((S *) ((S +) ((S +) I)))), nan, nan, nan, -5.633341744733666, -5.318078290333315
((B ((S +) I)) ((S +) ((S +) (+ 1)))), nan, nan, nan, -6.03880685284183, -6.23436902220747
((B ((S +) I)) (+ 1)), nan, nan, nan, -6.03880685284183, -4.981606053712102
((B ((S +) I)) ((S +) ((S *) (+ 1)))), nan, nan, nan, -5.633341744733666, -5.541221841647524
((S *) (+ 1)), nan, nan, -3.9509719974703463, -4.247047383613775, -4.442609552979415
((S +) ((S +) ((S *) (+ 1)))), nan, nan, nan, -5.633341744733666, -5.135756733539361
((S +) ((S +) ((S +) (+ 1)))), nan, nan, nan, -5.633341744733666, -5.541221841647524
((S +) (+ 1)), nan, nan, -3.9509719974703463, -4.023903832299565, -4.288458873152157
((B ((S +) I)) ((S *) ((S +) ((S +) I)))), nan, nan, nan, -6.03880685284183, -6.23436902220747
((S +) ((S *) (+ 1))), nan, nan, -4.867262729344501, -4.247047383613775, -4.442609552979415
(* 0), nan, -3.556988581254617, -4.867262729344501, -5.633341744733666, -5.828903914099305
((S +) ((S +) (+ 1))), nan, nan, -4.867262729344501, -4.247047383613775, -4.442609552979415
(+ 1), nan, -2.6406978493804623, -3.075503260116446, -3.787515054235335, -4.154927480527634
((B ((S +) I)) ((S *) ((S +) I))), nan, nan, nan, -6.03880685284183, -5.541221841647524
((B ((S +) I)) ((S +) ((S +) I))), nan, nan, nan, -6.03880685284183, -6.23436902220747
((S +) ((S +) ((S +) I))), nan, nan, nan, -5.633341744733666, -5.541221841647524
((S +) I), nan, -3.1515234731464528, -3.363185332568227, -4.334058760603405, -4.981606053712102
((S *) ((S +) ((S +) I))), nan, nan, -4.867262729344501, -4.334058760603405, -4.624931109773369
((S *) I), nan, nan, -4.867262729344501, -5.122516120967675, -5.318078290333315
((B ((S +) I)) ((S +) (+ 1))), nan, nan, nan, -5.633341744733666, -5.541221841647524
(S +), nan, -2.709690720867414, -2.5769477289422698, -2.9226907619313973, -3.205514912641772
(S *), nan, -2.9973727933191947, -3.0877733527082603, -4.339756781718042, -4.622580932428416
((B ((S +) I)) ((S *) (+ 1))), nan, nan, nan, -6.03880685284183, -5.318078290333315
(B ((S *) ((S +) I))), nan, nan, nan, -5.320586034729768, -6.008875293548306
(B ((S +) ((S +) I))), nan, nan, nan, -4.4732881743425645, -3.993972273006042
(B ((S +) (+ 1))), nan, nan, nan, -4.4732881743425645, -3.6109800207499356
(B ((S *) (+ 1))), nan, nan, nan, -4.8097604109637775, -4.756112325052938
(B ((S +) ((S +) (+ 1)))), nan, nan, nan, -4.4732881743425645, -3.811650716212087
(B (+ 1)), nan, nan, -3.6755600176103798, -3.854248965936341, -3.811650716212087
(B ((S +) ((S *) (+ 1)))), nan, nan, nan, -5.032903962277987, -5.315728112988361
(B ((S *) I)), nan, nan, nan, -5.726051142837933, -5.315728112988361
(B ((S +) I)), nan, nan, -3.493238460816425, -3.0519024934114034, -3.2362865713085256
