((CB (((SB S) S) +)) (+ 1)), nan, nan, -5.079922993700628, -4.56261101877369, -4.608785155748859, nan, nan, nan, nan, nan
CCB, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
(B ((((SSC S) S) +) I)), nan, nan, nan, nan, -5.525075887623014, -5.153586403940366, -5.67617564040103, -5.287415702289557, -5.28687259956891, -5.268497273631991
(B ((CB (S +)) (+ 1))), nan, nan, nan, -5.260648184627827, nan, nan, nan, nan, nan, nan
(CB (S +)), nan, nan, -4.498001448250906, -4.805172655945, -5.3427543308290595, -5.294899937006943, -5.302971394511087, -5.37240891512295, -5.371865812402302, -5.276660584271153
(+ 1), -3.666707778521754, -2.991150124591908, -3.016752087982461, -3.1190964964246852, -3.2200987748836103, -3.4142196592957226, -3.4510319525915087, -3.575651992824868, -3.6425300592466816
(B (B (+ 1))), nan, nan, nan, -5.260648184627827, -4.980774334660634, -4.6472151305237555, -4.096728441650612, -3.806456114628588, -3.7106028321036155, -3.5325291640323524
SBS, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
SBB, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
SBC, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
((SB S) S), -5.101792303811077, -5.337752103002727, -5.795571359972878, -5.784587083108099, -5.753207526489488, -5.754956518254144, -5.79985292994989, -5.7993098272292425, -5.7062232439583775
(S +), -4.637486695679979, -3.9813107050325187, -3.68714228141979, -3.820327795384589, -3.854303419810106, -3.884416171172975, -3.9881327181592963, -3.9875896154386488, -4.064524469306056
(S B), nan, nan, nan, -5.736730859949944, -4.80945585121101, -4.593970616004943, -5.286971053164645, -5.3346685871401025, -5.334125484419455, -5.640625961472565
SCC, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
SCB, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
SCS, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BCB, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BCC, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BCS, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BBS, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BBC, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BBB, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
(SB S), -3.561347262863928, -4.1438296345302925, -4.842912983927848, -4.580614278782163, -4.578222259036804, -4.56103404978171, -4.561478698906621, -4.560935596185974, -4.4534602754630095
SB, -3.0, -3.1888825047938836, -3.5404383960136325, -3.943418182111363, -4.787715982597589, -4.570908413391068, -4.568745243008413, -4.557116361869533, -4.557518999354364, -4.557027208146028, -4.468409133237518
SC, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
SS, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
(((SB S) S) +), -4.637486695679979, -3.8271600252052607, -4.226138782152477, -4.608785155748859, -5.153586403940366, -5.67617564040103, -5.287415702289557, -5.28687259956891, -5.673962381740156
(B ((((SSC S) S) +) ((((SSC S) S) +) I))), nan, nan, nan, nan, -5.525075887623014, -5.559051512048531, -5.67617564040103, -5.692880810397722, -5.6923377076770745, -5.673962381740156
SSS, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
SSC, -3.0, -2.623908007295792, -3.1332815608248303, -2.9212848262382325, -2.9149174487064373, -3.300594839650925, -3.29826706260612, -2.932806873724727, -2.9332432444132936, -2.9327102526405078, -2.930634767609527
SSB, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BSS, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BSB, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BSC, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
CS, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
CB, -3.0, -4.631754575021037, -4.631754575021037, -3.943418182111363, -4.155892906866552, -3.926833590873262, -3.9245617444225807, -3.912352848552793, -3.912775450310501, -3.912259275394903, -4.092182316475526
CC, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BC, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BB, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
BS, -3.0, -4.631754575021037, -4.631754575021037, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900226, -4.614071358900227, -4.614071358900227, -4.614071358900226
((B (((SB S) S) +)) ((CB (((SB S) S) +)) (+ 1))), nan, nan, nan, -5.478901750647845, nan, nan, nan, nan, nan, nan
((CB (S +)) (+ 1)), nan, nan, -4.674457885592463, -4.785754570087899, -5.525075887623014, -4.8659043314885855, -4.983028459841084, -5.287415702289557, -5.6923377076770745, -5.673962381740156
((((SSC S) S) +) I), -3.4847245873001746, -3.0605719749514386, -3.450682453970348, -3.75435103111324, -3.7696840625658345, -3.6508816909760644, -3.4748442811121576, -3.5761950955455144, -3.575651992824868, -3.508998666622159
(CB (((SB S) S) +)), nan, nan, -4.498001448250906, -4.29434703217901, -4.426463598954904, -4.8894348288987795, -5.302971394511087, -5.37240891512295, -5.371865812402302, nan
(S (CB (((SB S) S) +))), nan, nan, nan, -5.210637764053165, -5.3427543308290595, -5.294899937006943, -5.302971394511087, -4.966943807014785, -5.371865812402302, nan
(SSC S), -3.3305739074729166, -4.254494443423874, -4.549294742638457, -4.842912983927848, -4.580614278782163, -4.578222259036804, -4.56103404978171, -4.561478698906621, -4.560935596185974, -4.4534602754630095
((B (B (+ 1))) ((B (B (+ 1))) (B (+ 1)))), nan, nan, nan, nan, nan, nan, nan, -5.692880810397722, -5.28687259956891, -5.268497273631991
(B (+ 1)), nan, nan, -5.079922993700628, -3.9748243538715706, -4.138781526503124, -4.17275715092864, -4.066737727966929, -4.0834428979636215, -4.188260310900801, -4.169884984963882
(B (S +)), nan, nan, nan, -5.260648184627827, -3.882162045992524, -3.9540679499638105, -4.096728441650612, -4.317281738394579, -4.316738635673932, -4.225676344592298
((S B) (((SSC S) S) +)), nan, nan, nan, -5.478901750647845, -5.525075887623014, -5.559051512048531, -5.270710532292865, -5.692880810397722, -5.6923377076770745, nan
