((B ((S *) ((S +) I))) (+ ((+ 1) 1))), nan, nan, nan, -7.454874413268726, -7.212840599966034
((B ((S +) ((S *) I))) (+ ((+ 1) 1))), nan, nan, nan, -7.454874413268726, -6.702014976200044
(B ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.162750370892778, -6.773771161168179
((B (+ ((+ 1) 1))) ((B (+ 1)) ((S *) ((S +) (+ 1))))), nan, nan, nan, -7.454874413268726, -6.114228311297925
((B ((S +) ((S +) (+ 1)))) ((S *) ((S +) (+ 1)))), nan, nan, nan, -7.454874413268726, -7.212840599966034
((B (+ 1)) ((S *) ((S +) (+ 1)))), nan, nan, -5.947936672555801, -5.15228932027468, -5.746503531172607
((B ((S *) I)) (+ ((+ 1) 1))), nan, nan, -6.353401780663965, -5.845436500834626, -6.114228311297925
((B (+ 1)) (* 0)), nan, nan, -5.947936672555801, -6.068580052148836, -6.232011346954309
((B ((S +) ((S +) (+ 1)))) ((S +) ((S +) (+ 1)))), nan, nan, nan, -7.454874413268726, -6.925158527514254
(B ((S +) (+ ((+ 1) 1)))), nan, nan, -5.8176321301013765, -5.5566145673224625, -5.269693764391905
(B ((S *) (+ ((+ 1) 1)))), nan, nan, -5.529950057649596, -5.875068298440998, -6.368306053060014
((B (+ 1)) ((S *) ((S +) ((S +) I)))), nan, nan, nan, -7.0494093051605615, -5.913557615835774
((B (+ 1)) ((S *) I)), nan, nan, -5.254789491995856, -5.257649835932507, -5.913557615835774
((B (+ ((+ 1) 1))) ((B (+ 1)) ((S *) I))), nan, nan, nan, -7.454874413268726, -6.114228311297925
((S B) I), nan, nan, -6.0428354143785965, nan, nan
(B (+ ((+ 1) 1))), nan, nan, -4.836802877089651, -4.553312458458677, -4.0169307958965375
((S B) (S *)), nan, nan, -5.306806506335386, -5.5566145673224625, -5.96284094495185
((S B) (S +)), nan, nan, -4.970334269714173, -5.469603190332832, -5.675158872500068
(B ((S +) ((S *) (+ ((+ 1) 1))))), nan, nan, nan, -6.345071927686733, -6.550627609853969
(B ((B (+ ((+ 1) 1))) (+ ((+ 1) 1)))), nan, nan, nan, -5.875068298440998, -4.758868140625914
(B (((S B) (B (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -6.345071927686733, -6.773771161168179
((B (+ 1)) ((S *) ((S +) I))), nan, nan, nan, -7.454874413268726, -6.3655427395788315
(B (((S B) (S +)) ((S +) (+ 1)))), nan, nan, nan, -7.261362659560888, -7.466918341728125
(B ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -6.568215479000942, -5.1155430845646475
(((S B) (B (+ 1))) ((B (+ 1)) (+ ((+ 1) 1)))), nan, nan, nan, -7.454874413268726, -6.925158527514254
((S +) ((B ((S *) I)) (+ ((+ 1) 1)))), nan, nan, nan, -7.0494093051605615, -6.519693419406089
((B ((S +) ((S +) (+ 1)))) ((S *) (+ 1))), nan, nan, nan, -7.454874413268726, -5.826546238846143
((B (+ 1)) ((S *) ((S +) ((S +) (+ 1))))), nan, nan, nan, -7.0494093051605615, -6.3655427395788315
((B (+ 1)) ((S +) (+ 1))), nan, nan, -5.947936672555801, -6.202111444773358, -6.925158527514254
((B ((S +) I)) (((S B) (B (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -7.454874413268726, nan
(B ((B (+ 1)) ((S *) ((S +) (+ 1))))), nan, nan, nan, -7.261362659560888, nan
((B ((S +) (+ 1))) ((S *) (+ 1))), nan, nan, nan, -7.454874413268726, -6.702014976200044
((S *) ((B ((S +) (+ 1))) (+ 1))), nan, nan, nan, -7.454874413268726, -6.3655427395788315
((S +) (((S B) (S +)) ((S +) (+ 1)))), nan, nan, nan, -7.454874413268726, -7.212840599966034
((S B) (B ((S +) (+ 1)))), nan, nan, -6.223097238209541, nan, nan
((B ((S +) (+ 1))) ((S +) (+ 1))), nan, nan, -5.947936672555801, -5.508964264213413, -5.913557615835774
((+ 1) 1), nan, -3.158357490091299, -2.495684120093362, -2.592696162013669, -2.5927818014841937
(* (((S *) ((S +) (+ 1))) ((+ 1) 1))), nan, nan, nan, -7.0494093051605615, -7.212840599966034
(((S B) (S +)) ((S +) I)), nan, nan, -5.947936672555801, -6.356262124600616, -6.925158527514254
((B ((S +) (+ 1))) ((S *) ((S +) I))), nan, nan, nan, -7.454874413268726, -6.232011346954309
(B ((B (+ 1)) ((S *) I))), nan, nan, -5.8176321301013765, -6.855897551452723, nan
((B ((S *) ((S +) (+ 1)))) (+ ((+ 1) 1))), nan, nan, nan, -7.454874413268726, nan
(((S B) (B (+ 1))) ((S +) ((S +) (+ 1)))), nan, nan, nan, -7.454874413268726, -7.212840599966034
((S +) (((S B) (B (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -7.454874413268726, -6.702014976200044
((S *) (((S B) (B (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -7.454874413268726, -6.519693419406089
((B (+ ((+ 1) 1))) ((S *) (+ ((+ 1) 1)))), nan, nan, nan, -7.454874413268726, -5.746503531172607
((S *) ((B (+ ((+ 1) 1))) (+ ((+ 1) 1)))), nan, nan, nan, -7.0494093051605615, -6.114228311297925
((B (+ 1)) ((B ((S *) I)) ((S +) (+ 1)))), nan, nan, nan, -7.454874413268726, -6.925158527514254
((S *) (+ ((+ 1) 1))), nan, nan, -4.9671074195440745, -5.203582614662231, -5.6034026875319345
((S +) (+ ((+ 1) 1))), nan, nan, -5.43711104878981, -5.950797016492452, -6.114228311297925
((B ((S +) (+ 1))) (((S B) (S +)) (+ ((+ 1) 1)))), nan, nan, nan, -7.0494093051605615, -7.212840599966034
((B ((S *) (+ ((+ 1) 1)))) (+ 1)), nan, nan, nan, -7.454874413268726, -6.925158527514254
((S +) (((S B) (S +)) ((S +) I))), nan, nan, nan, -7.454874413268726, -6.925158527514254
((S B) (B ((S +) I))), nan, nan, -6.223097238209541, nan, nan
((B (+ 1)) (* (((S +) (+ 1)) ((+ 1) 1)))), nan, nan, nan, -7.454874413268726, nan
((S B) (B ((S *) I))), nan, nan, -6.223097238209541, -7.261362659560888, nan
(((S B) (B (+ 1))) ((S +) (+ 1))), nan, nan, -6.353401780663965, -5.950797016492452, -6.114228311297925
((B (+ ((+ 1) 1))) (+ ((+ 1) 1))), nan, nan, -6.353401780663965, -5.508964264213413, -5.746503531172607
((B (+ ((+ 1) 1))) ((S +) ((S *) (+ ((+ 1) 1))))), nan, nan, nan, -7.454874413268726, -5.913557615835774
(((S *) ((S +) (+ 1))) ((+ 1) 1)), nan, nan, -3.9997615168696363, -3.4399940224008723, -3.8455447699795613
((S +) ((S *) (+ ((+ 1) 1)))), nan, nan, -6.353401780663965, -5.37543287158889, -5.826546238846143
((B ((S +) (+ 1))) ((B ((S +) I)) ((S +) (+ 1)))), nan, nan, nan, -7.0494093051605615, nan
((B ((S +) I)) ((B ((S +) (+ 1))) ((S +) (+ 1)))), nan, nan, nan, -7.454874413268726, -7.6183057080742
(((S B) (S *)) (((S B) (S +)) (+ ((+ 1) 1)))), nan, nan, nan, -7.454874413268726, -6.702014976200044
