((B (+ 1)) ((B ((S *) (+ 1))) ((S +) I))), nan, nan, nan, -7.295804026497425, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
((B ((S +) ((S +) (+ 1)))) ((S *) ((S +) (+ 1)))), nan, nan, nan, -7.295804026497425, -7.124873787144158, -6.891946024492992, -7.767740384501294, -7.616470851918438, -7.654397460299431, -7.675225739793913, -7.747099571156563, -7.779031543022905, -7.792512835672502, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708
((B ((S +) ((S +) (+ 1)))) ((S +) ((S *) (+ 1)))), nan, nan, nan, -7.295804026497425, -6.614048163378167, -6.668802473178783, -6.851449652627139, -7.105645228152447, -7.366715387847649, -7.387543667342132, -7.4594174987047825, -7.491349470571124, -7.504830763220721, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927
((B (+ 1)) ((B (+ 1)) ((B ((S +) ((S +) (+ 1)))) ((S *) ((S +) (+ 1)))))), nan, nan, nan, nan, nan, nan, nan, -8.021935960026603, -7.366715387847649, -7.387543667342132, -7.236273947390573, -7.491349470571124, -7.504830763220721, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927, -7.505533292108927
((B (+ 1)) ((B (+ 1)) ((B ((S +) ((S +) (+ 1)))) ((S +) ((S *) (+ 1)))))), nan, nan, nan, nan, nan, nan, nan, -8.021935960026603, -7.654397460299431, -7.675225739793913, -7.747099571156563, -7.779031543022905, -7.792512835672502, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708
((B (+ 1)) ((B (+ 1)) ((B (+ 1)) ((B (+ 1)) ((B (+ 1)) ((S +) ((S *) (+ 1)))))))), nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -8.184496651131068, -7.792512835672502, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708, -7.793215364560708
((B (+ 1)) ((B (+ 1)) ((B (+ 1)) ((S *) ((S +) (+ 1)))))), nan, nan, nan, nan, nan, nan, nan, nan, -8.059862568407596, -7.164400116027923, -7.053952390596618, -7.08588436246296, -7.099365655112557, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625
((B (+ 1)) ((B (+ 1)) ((B (+ 1)) ((S +) ((S *) ((S +) ((S +) (+ 1)))))))), nan, nan, nan, nan, nan, nan, nan, nan, nan, -8.080690847902078, -7.053952390596618, -6.931733682635701, -6.945214975285299, -6.945917504173504, -6.945917504173504, -6.945917504173504, -6.945917504173504, -6.945917504173504, -6.945917504173504, -6.945917504173504, -6.945917504173504, -6.945917504173504, -6.945917504173504, -6.945917504173504, -6.945917504173504
((B (+ 1)) ((B (+ 1)) ((B (+ 1)) ((S +) ((S *) (+ 1)))))), nan, nan, nan, nan, nan, nan, nan, -8.021935960026603, -6.9612502797394855, -6.827927879406709, -6.89980171076936, -7.08588436246296, -7.099365655112557, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625, -7.1000681840007625
((B (+ 1)) ((B (+ 1)) ((S +) ((B ((S +) ((S +) (+ 1)))) ((S *) (+ 1)))))), nan, nan, nan, nan, nan, nan, nan, -8.021935960026603, -7.366715387847649, -7.387543667342132, -7.236273947390573, -7.268205919256914, -7.281687211906512, -7.282389740794717, -7.282389740794717, -7.282389740794717, -7.282389740794717, -7.282389740794717, -7.282389740794717, -7.282389740794717, -7.282389740794717, -7.282389740794717, -7.282389740794717, -7.282389740794717, -7.282389740794717
