((B (((CCS +) S) +)) (((CCS +) (B (((CCS *) S) +))) ((SB (((CCS +) S) +)) (((CCS +) S) +)))), nan, nan, nan, nan, nan, nan, -7.131341373309083, -6.389049861838419, -6.702087506500833, -6.523567227339593
(((CCS +) (S B)) (((CCS +) (S B)) ((B (((CCS *) S) +)) (((CCS +) (SB (((CCS +) S) +))) (S +))))), nan, nan, nan, nan, nan, nan, nan, -7.3053405937125735, -6.478943955186623, -6.523567227339593
((B (((CCS *) S) +)) (((CCS +) (SB (((CCS +) S) +))) (S +))), nan, nan, nan, nan, nan, -6.8629589735522565, -5.6272639765328085, -5.801263196936299, -5.891157290284505, -5.935780562437475
(((CCS +) (B (((CCS +) S) +))) ((B (((CCS *) S) +)) (((CCS +) (SB (((CCS +) S) +))) (S +)))), nan, nan, nan, nan, nan, nan, -7.131341373309083, -6.389049861838419, -6.296622398392668, -6.341245670545639
(((CCS *) S) +), nan, nan, -4.542105073328526, -3.8126399632992984, -4.699976124572589, -5.071199504324202, -5.259539196407491, -5.513581124484519, -5.603475217832723, -5.648098489985694
((B (((CCS +) S) +)) ((B (((CCS +) S) +)) (((CCS *) S) +))), nan, nan, nan, nan, nan, nan, nan, -7.3053405937125735, -6.296622398392668, -6.341245670545639
((B (((CCS +) S) +)) ((B (((CCS +) S) +)) ((B (((CCS +) S) +)) ((B (((CCS +) S) +)) (((CCS *) S) +))))), nan, nan, nan, nan, nan, nan, nan, nan, nan, -7.439857959213748
(((CCS +) (S B)) (((CCS +) (B (((CCS +) S) +))) (((CCS +) (B (((CCS +) S) +))) ((SB (((CCS +) S) +)) (((CCS *) S) +))))), nan, nan, nan, nan, nan, nan, -7.131341373309083, -6.89987548560441, -6.989769578952614, -7.034392851105584
(((CCS +) (S B)) ((B (((CCS +) S) +)) ((B (((CCS +) S) +)) ((SB (((CCS +) S) +)) (((CCS *) S) +))))), nan, nan, nan, nan, nan, nan, -7.131341373309083, -6.206728305044464, -6.296622398392668, -6.523567227339593
(((CCS +) S) +), nan, nan, -4.542105073328526, -3.5714779064824107, -4.053348959647536, -4.511583716388779, -4.934116795972864, -5.0027555007185285, -5.1439428884542835, -5.1885661606072535
(((CCS +) (S B)) ((SB (((CCS +) S) +)) (((CCS +) S) +))), nan, nan, nan, nan, -6.404724216811014, -6.457493865444091, -6.7258762652009185, -6.89987548560441, -6.989769578952614, -7.034392851105584
((B (((CCS +) S) +)) ((SB (((CCS +) S) +)) (((CCS *) S) +))), nan, nan, nan, nan, -6.404724216811014, -5.764346684884147, -6.215050641434928, -6.389049861838419, -6.478943955186623, -6.341245670545639
(((CCS +) (S B)) ((B (((CCS +) S) +)) (((CCS +) S) +))), nan, nan, nan, nan, -6.404724216811014, -5.9466682416781005, -6.7258762652009185, -6.612193413152628, -6.989769578952614, -7.034392851105584
((CCS +) (B (((CCS *) S) +))), nan, nan, nan, nan, -5.9074515594497266, -6.582344068323568, -6.809490405242053, -6.987287423384494, -7.061682160542901, -7.107808062580405
((CCS +) (B (((CCS +) S) +))), nan, nan, nan, nan, -4.926622306438, -4.331052269717073, -4.244541047780515, -4.1839270424779595, -4.810390361936406, -5.161897913525093
((CCS *) (B (((CCS +) S) +))), nan, nan, nan, nan, -5.214304378889781, -5.3295810998282, -6.116343224682107, -6.2941402428245485, -6.368534979982956, -6.41466088202046
(SB (((CCS +) S) +)), nan, nan, nan, -4.367482472482063, -4.703478755123791, -4.972906155889467, -5.200052492807952, -5.600993062264603, -5.675387799423011, -5.721513701460515
(((CCS *) (B (((CCS +) S) +))) ((B (((CCS +) S) +)) (((CCS +) S) +))), nan, nan, nan, nan, -6.404724216811014, -5.610196005056888, -6.032729084640973, -6.206728305044464, -6.296622398392668, -6.341245670545639
((B (((CCS +) S) +)) (((CCS *) (B (((CCS +) S) +))) (((CCS +) S) +))), nan, nan, nan, nan, nan, -6.8629589735522565, -5.878578404813715, -6.206728305044464, -6.296622398392668, -6.341245670545639
((B (((CCS +) S) +)) ((B (((CCS +) S) +)) (((CCS *) (B (((CCS +) S) +))) ((B (((CCS +) S) +)) (((CCS +) S) +))))), nan, nan, nan, nan, nan, nan, -7.131341373309083, -6.052577625217205, -6.296622398392668, -6.341245670545639
((B (((CCS +) S) +)) ((B (((CCS +) S) +)) ((B (((CCS +) S) +)) (((CCS *) (B (((CCS +) S) +))) (((CCS +) S) +))))), nan, nan, nan, nan, nan, nan, nan, -7.3053405937125735, -6.296622398392668, -6.341245670545639
((B (((CCS +) S) +)) ((B (((CCS +) S) +)) ((B (((CCS +) S) +)) ((B (((CCS +) S) +)) (((CCS *) (B (((CCS +) S) +))) ((B (((CCS +) S) +)) (((CCS +) S) +))))))), nan, nan, nan, nan, nan, nan, nan, nan, -7.395234687060778, -6.523567227339593
(((CCS +) (SB (((CCS +) S) +))) (((CCS *) S) +)), nan, nan, nan, nan, -6.404724216811014, -6.457493865444091, -6.7258762652009185, -6.89987548560441, -6.989769578952614, -7.034392851105584
((B (((CCS *) S) +)) ((SB (((CCS +) S) +)) (((CCS +) S) +))), nan, nan, nan, nan, -6.404724216811014, -6.169811792992311, -6.438194192749138, -6.612193413152628, -6.702087506500833, -6.746710778653803
(B (((CCS +) S) +)), nan, nan, nan, -4.904283582651314, -4.521157198329836, -4.0566154240153125, -3.7184479518837366, -3.6199915933980207, -3.4781632220867906, -3.4189286084664694
(B (((CCS *) S) +)), nan, nan, nan, -5.309748690759478, -4.926622306438, -5.196049707203677, -5.423196044122162, -5.600993062264603, -5.675387799423011, -5.721513701460515
(((CCS +) (S B)) (((CCS +) (SB (((CCS +) S) +))) (S +))), nan, nan, nan, nan, nan, -6.8629589735522565, -6.438194192749138, -6.612193413152628, -6.702087506500833, -6.746710778653803
(((CBC +) *) 0), nan, -4.523956574702618, -4.613564037310671, -5.266073627256817, -6.222402660017059, -6.610123632430643, -6.820128803447108, -6.9739834577581306, -7.024255755023784, -7.04814822617407
